"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Solomon Islands","SLB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","2253.86662217495","2138.68751815755","2032.19788406098","2040.36925533758","1975.42731752579","1849.72134992672","1785.63419093553","1875.08808892935","1840.69068769143","1861.66068043207","1846.20854819701","1899.66377458673","2078.89386762387","2099.95157839402","2205.16070705895","2358.50090855649","2328.93448055226","2243.82488145149","2211.02032268861","2142.10747223183","1790.37374903463","1608.94123104855","1527.93025970643","1590.70567135502","1674.55116518248","1757.88964213206","1790.0335649307","1814.04960295072","1884.48600757669","1895.00980410625","2030.66047615108","2129.03211193063","2127.58004418029","2182.87688859711","2153.33551212503","2134.80541826155","2197.98817788824","2210.91151030765","2217.81727876586","2203.98339469669","2079.56035409056","2019.04647717176","1893.10430072604","",
"Sierra Leone","SLE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","497.418490672238","497.81724309562","511.283234389312","510.580964100253","534.595158170895","562.093519428315","560.713250384621","550.072508376245","550.26928919092","585.669647591883","623.87259064632","633.226623421913","626.919495084307","628.932887046657","638.678103837161","637.211817206721","622.74476273658","611.382323554982","613.906821655176","628.991130873204","646.248519099427","651.400378303697","668.527237343358","640.492909239748","652.071606091938","603.7439330572","596.335864492248","622.459479217378","562.939356938497","553.013167803125","549.574805432391","555.719368978289","458.075705909774","465.007500867029","453.916427558882","416.716134846028","421.759705381561","391.776520061736","394.742004433652","384.752685171399","400.598934284692","354.089391288994","423.340981615189","445.230359394452","458.446874049514","465.778404690118","475.157147312293","501.881016671066","515.983575153055","518.167904422153","537.378976443652","554.538642938214","622.256768199373","734.354168837521","748.928417330152","581.293411814954","603.408938039901","611.083994807401","617.529519430669","634.985615716206","608.338120204502","619.269223322176","626.902043510272","",
"El Salvador","SLV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","2653.55090502645","2767.89897491576","2841.6765233423","2858.13149375073","2884.28052542377","2897.82494149962","2937.45799233907","3043.21254110226","3115.26903046044","3204.56178620264","3223.2486926595","3312.75229794155","3462.72678183808","3571.67176494765","3355.57259009871","2776.58408019136","2594.61456999441","2404.12398966642","2394.39286996731","2379.41249213777","2347.62033150409","2307.69478821383","2320.56662365867","2316.94513468052","2294.72928553378","2362.44430100025","2356.51743820197","2480.59431455075","2588.19881726462","2680.10512373688","2780.04897679714","2778.94571787731","2843.82883068293","2898.2005060888","2941.48305151508","2957.37186689018","2968.63154164567","3003.69833628238","3042.83465041755","3065.41878796182","3146.470376842","3284.77212894051","3340.09541238268","3398.57746444516","3314.29850713","3373.04380600799","3487.03117995237","3573.78590640128","3637.4227322402","3686.09556191783","3761.51368000275","3845.02249284043","3922.77686170493","4011.53997873836","4103.82450080287","3775.57609048989","4183.25929769164","4276.95524469353","",
"San Marino","SMR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48795.3486312051","51629.371299657","55433.6490985411","55756.9622866732","57764.6594684121","56630.7159372401","57524.1630552767","59123.7885954779","59705.9226374218","61059.4768860734","64511.0742209901","63502.1267518131","56289.8568729217","52284.5443800116","46628.6847002287","42510.5754754349","41983.4294674164","41558.6988188836","42281.8112549264","42935.4173355122","42765.6998158484","43277.5014149123","44143.0456414726","41415.6669633221","45269.4740489481","","",
"Somalia","SOM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","459.704074574761","477.33956959267","507.482915466996","520.098031819605","547.61668590834","543.998079911656","543.614391301392","511.898809393144","512.451239522392","509.052606466389","",
"Serbia","SRB","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2781.24634834135","2958.40012566404","3180.51332310152","3299.25947849267","2999.1686181672","3193.25900294056","3418.78954035622","3640.27502690207","3808.09410250362","4161.59520343493","4404.95987537627","4648.19702000642","4967.61971551375","5270.95832317372","5147.56897325867","5206.08676066596","5354.20042915943","5343.57882527263","5524.96786533256","5462.73477497385","5588.9794435877","5805.89806200667","5959.52130391171","6261.52570046486","6567.90805482597","6552.08439071824","7125.21858226991","7493.16180160028","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1140.55084328758","1124.43917407121","1163.54646333542","1204.22180378061","1232.41076695071","1258.69230459109","1243.5227955491","1197.16420039614","1201.08580304417","1279.73393879438","1374.15661933224","1442.81547538713","1441.86603774258","1464.21177425103","1536.7621280132","1492.22826277783","1530.57862533642","1532.06885472454","1480.59248681232","1493.82521510597","1506.47776393026","1452.07950361043","1393.97211289979","1320.71798783515","1311.39557347211","1298.17097662651","1286.15416553742","1288.95778381922","1307.77573929526","1305.75022248989","1301.40487688404","1273.43568166786","1238.4105417385","1197.25726721068","1179.18447762164","1187.64662082443","1215.89596968001","1236.49099058066","1235.19044689244","1229.75369281903","1239.90512972797","1259.08199422209","1303.5870874806","1321.59046203439","1371.0752320437","1414.61087889656","1460.18603332484","1507.99694483808","1542.57079160142","1545.66302818915","1592.88149098172","1614.72967711047","1614.13235303345","1650.07414744326","1683.83016492878","1685.87762138125","1662.16020163428","1658.39911205181","1657.82969714551","1656.041573948","1581.67495860259","1605.69784087084","1621.98786537001","",
"South Sudan","SSD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2287.56504908164","2297.36295133232","2302.52029431863","2082.35996433619","1074.654868133","1171.48237870724","1199.42104478047","1071.77776475545","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1140.8863528693","1124.72971117061","1163.86132819007","1204.57403512802","1232.77807269086","1259.02508024259","1243.93973151439","1197.57930140047","1201.53731797807","1280.14122482408","1374.58402081405","1443.33139735037","1442.41620223575","1464.81854208985","1537.33469597399","1492.81841025758","1531.29368379291","1532.68400315978","1481.41487879024","1494.80301494497","1507.34822467713","1452.88581178598","1394.74083882565","1321.47165897132","1312.17007102984","1299.02595192064","1286.99271199036","1289.81362957885","1308.65902499918","1306.71745214276","1302.42997435827","1274.46787279738","1239.50558178259","1198.41721887389","1180.28099233384","1188.71673648874","1217.05239290479","1237.77104172525","1236.46976772949","1231.02413838373","1241.19931576111","1260.3067989513","1304.78523291319","1322.67710917028","1372.09181761939","1415.6980612701","1461.35033019364","1509.23868887171","1543.73262923799","1546.76022102151","1593.99463295319","1615.93295015108","1615.34292093661","1651.2623438387","1685.03400794142","1687.10091516037","1663.41975099553","1659.66265663628","1659.10991656533","1657.35519417331","1582.85003638111","1606.9094393418","1623.25866558355","",
"Small states","SST","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7262.77295411676","7404.68182254594","7604.45389979166","7846.44400979249","8323.64366788069","8610.967532116","9257.18784857903","9796.98439025443","10150.4375611311","9994.47475456517","10521.7118712839","11005.8915848576","11187.0021774588","11343.0132021836","11519.2142849648","11588.2234057817","11611.8244494939","11536.7744957362","11602.1656695637","11662.7990300942","10894.2780149661","11261.8362503528","11753.1625610243","",
"Sao Tome and Principe","STP","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","974.202948906735","982.860086153493","1037.21261375161","1047.11107880631","1088.87159390482","1156.4787137018","1169.51683222418","1212.66886050699","1223.71345963847","1214.10630000585","1212.38187637471","1222.56440637853","1259.73243333738","1296.51159836976","1292.73305546523","1336.3470088619","1368.54514984246","1406.1033821349","1412.66966046381","1422.94882843561","1420.95029628755","1395.15752802692","",
"Suriname","SUR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3874.26575530311","3920.39985884795","3927.45477270629","3994.41374881447","4103.84380610356","4441.96825395859","5118.30644715995","5545.96673447363","5768.56053451503","5828.91185005827","5792.48381294775","5832.50843308735","5717.25831644117","5631.31830115388","5679.81130863927","5874.31355640632","6438.97026759277","7158.66362594924","7709.56795459652","7755.16174991296","7115.13109050604","7605.16044158537","7258.14852971375","6936.08812949241","6747.25271002613","6801.24767082796","6764.78400312216","6273.49841505212","6674.17128433967","6848.54108605369","6470.69958324076","6593.8881731185","6564.40065017178","6083.20192513765","6228.49415973185","6114.64412724183","6045.77224052439","6262.64037873147","6283.7226145255","6081.05629626089","6098.06317327111","6244.7227476036","6312.44094000568","6602.04982600276","7067.93365814047","7305.18003444342","7642.49698376779","7943.01885799318","8179.29830532139","8331.41092490002","8664.2826455542","9070.33275616025","9214.80609711868","9386.96041644381","9316.20422099342","8907.83725830091","8382.86628438118","8425.86067883968","8751.10760204613","8756.15381228071","7275.36496442724","7029.62993881454","7141.81649588964","",
"Slovak Republic","SVK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6654.90412722313","6755.5989457269","7146.60268298447","7542.11102831392","8024.38753090397","8484.2207773607","8818.21082633927","8799.88587594508","8914.59898415289","9221.521860824","9640.86530132502","10177.7214189548","10717.1731711207","11425.9001472696","12395.7521809663","13734.4555495321","14487.7065317766","13679.0844080915","14584.2606782101","14954.577975505","15126.0352987762","15205.3955780546","15600.3671671802","16390.8821748507","16687.9844571492","17151.652477668","17818.2341072167","18240.9937197683","17617.4487019749","18500.4197079432","18877.9593761663","",
"Slovenia","SVN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13276.0730865709","13709.8774257127","14421.5753234248","14927.0344967417","15711.81638306","16240.6568860495","16736.6666048821","17301.9338072883","17803.3779818988","18567.5622059245","19239.3999078218","20280.1519045957","21574.7534360106","22296.7049968231","20428.1698595221","20612.5895305308","20746.988405299","20157.0052544663","19922.474290455","20453.8333877187","20890.1664304173","21541.176421949","22563.7589398118","23483.529124564","24142.0895708359","22963.9334110233","24786.7912075572","25349.7585533515","",
"Sweden","SWE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","16525.3610487407","17382.1380092372","18022.7749590695","18876.3227449503","20013.8211147241","20583.8667315087","20815.227246362","21351.2973543117","22004.1547418406","22944.5496519972","24388.2982101309","24449.8627753744","24935.6623161898","25880.4576182711","26630.7799151019","27202.3438863705","27390.3768576514","26857.5992015998","27248.5743385541","28233.2417691962","28654.9710634965","28750.8038276117","29093.1613210422","29632.6983848712","30857.9705441183","31472.5916095749","32244.5427172446","33214.9576323827","33908.7385537576","34577.4837345325","34570.3057339939","33941.9851819102","33352.5383635834","32474.4299146671","33511.6487224481","34648.1189154575","35139.4029916108","36197.6342064807","37737.4622753825","39309.5970016519","41117.1524303504","41601.3076782847","42377.119637975","43194.9261684047","44891.323206397","45990.3743263984","47864.8108642309","49145.1958332412","48544.1158941036","46043.4809449994","48369.9100407876","49539.9726076492","48885.5484179725","49048.8187500238","49855.301012313","51545.4836095322","51955.8610703634","52576.8102821051","52983.0068617482","53490.3518198746","51952.6731328342","54816.005848573","56029.4952556461","",
"Eswatini","SWZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","946.246585236928","1047.79044770288","1074.8570823079","1139.72262348875","1171.17777254913","1295.03022728979","1229.17353166934","1202.95941434057","1179.96119876274","1177.00916071252","1280.47724272024","1425.92062956676","1401.18989042951","1372.46562784115","1410.14111700687","1411.32388742795","1524.19827969711","1681.16681823267","1710.958848852","1858.1434203851","2174.80613587642","2124.28738744711","2108.79077625916","2109.7875679317","2159.78919222266","2264.40246854562","2303.06432203972","2333.42716068568","2359.83393054812","2397.95053828403","2411.44492414984","2411.37385911468","2494.44753963835","2571.68807112893","2647.46324344273","2790.25078846218","2941.39684191088","3054.08242919777","3062.61499124935","3096.29606924652","3199.05354215576","3254.81337259645","3411.71936090081","3521.6693370061","3530.36090389521","3583.31129031343","3594.16706693255","3638.76878202013","3696.35985012092","3766.06299935158","3672.65334607687","4025.41085178362","4012.95449518722","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36729.709519405","38107.6279295287","40600.9245098457","39733.5008530136","38089.8150656794","37584.981141306","36519.9925867513","35818.0212504144","32625.2173211067","30149.583808096","32882.1880518792","28030.4145245292","29067.583032977","31782.1295012711","",
"Seychelles","SYC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3218.66444804365","2976.64666428669","3142.46055122969","3374.09126941076","3485.39642176349","3362.91021810728","3735.93444074054","3663.61274043054","3846.09090723616","3755.67673924595","3994.66352879987","4535.23778648223","4706.54292205354","5054.82395864475","5028.31985269705","5069.52652991162","5776.64461576694","5306.61699325627","6391.40261855482","7337.60087622452","6900.04153087561","6552.37342488603","6379.01343979022","6347.38999164845","6581.60526710138","7200.46427501036","7210.23911038823","7247.42144903946","7605.02673713512","8337.29402446724","8914.9969052251","9039.87564685548","9643.95038470531","10134.8817243057","9627.8311451272","9533.33784905079","10333.7421613725","11458.5488877978","11513.889969674","11501.2894337064","11883.9045043124","11603.8468259906","11390.9386374489","10842.3307191598","10572.355789446","11471.206611682","12291.7816139098","13314.6611756543","12665.2883430172","12302.8807100315","12503.0941165627","14056.8020670448","14352.5752124973","14266.584154336","14617.2015011563","14894.4857827096","15446.8134342704","15684.112794399","16110.9908609155","16747.3554222673","15321.6913278516","16023.6319167886","14461.5456923254","",
"Syrian Arab Republic","SYR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","524.222216017389","563.79200832316","681.465917968637","603.962015285642","639.966555465687","634.486274804495","567.542951137757","594.945591394876","597.36228289678","686.413356522643","651.909411592169","686.4672771636","833.304957725471","721.069812396861","876.803152437812","985.852673459751","1069.35753330213","1014.71858228882","1077.89783935005","1050.7351424719","1162.85815110502","1211.56057718163","1205.13744002634","1192.39125201995","1064.03001048342","1124.03215648194","999.856131548792","983.017029009546","1122.58751693092","939.070653817836","944.755690907382","987.479907220713","1083.86006686279","1118.17503451558","1165.62956730797","1213.47008259244","1296.87251746129","1326.3946059931","1380.15929717046","1297.57619598383","1273.78379349446","1254.78464584088","1271.26915267052","1328.23984006632","1382.81588663383","1429.27683329774","1435.8458715679","1424.17290344253","1434.50245805939","1494.72864560709","1536.41067727411","1552.8659756317","1150.18931303672","891.451785301727","856.246099571415","857.497867137736","812.766088567779","806.074762226099","802.505062325787","781.391217064021","754.646328253181","744.674343727853","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25240.4131944595","24009.411965321","23173.6123127498","24190.6897861489","25783.2941047676","26417.9573446856","24726.9473986239","25080.1644890531","25438.7832890572","18122.4250199858","19386.5198009827","20323.1487750963","",
"Chad","TCD","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","560.296516121747","557.277745691171","575.849351489475","555.685956197594","531.286504720523","524.42719769856","505.506957949903","500.114739627479","488.637955851374","512.328892979388","511.5766840087","490.03812550025","485.061345638638","434.356836137671","445.919816537186","476.153988236911","481.048916221034","483.038299060879","472.418495025691","363.585937068294","341.187685135577","344.668196769824","346.31898405045","381.131758407856","384.08880083119","463.363264091392","431.375132180351","406.558362892193","453.90291214059","460.326568708354","429.249146287734","449.281437941904","465.176012378275","383.259144524179","412.84427713059","399.999491997851","391.173018751144","399.388142759007","412.84313431088","396.011825198062","379.351546845647","409.703668680867","429.426973878544","473.468021688179","605.239354938899","682.353873385601","662.88550503464","661.772364713043","658.874460599641","662.923252830749","727.52494507333","703.123215062758","739.338364774171","754.17181329132","777.935681080277","774.411603124119","703.466007109583","660.126133751546","653.349761493496","652.703215971488","622.278506280593","595.663786593085","590.305176223465","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","324.462239612128","281.450784238396","276.026510978439","286.458437223104","309.743410514065","334.888907942067","352.01256713372","338.224697546111","335.400590668043","363.658917415316","401.551182543505","417.380634523384","427.19921507751","451.846497779068","459.338418489464","481.510643106614","486.738072460425","515.259620493496","554.01438543691","583.965259007551","618.567050631223","643.069802554044","672.924671889493","712.917948511507","771.63671091297","819.412268438771","863.32926007358","926.036697497185","998.705082300099","1038.75244603082","1074.91612310305","1143.3376882255","1253.32200154672","1375.87698948943","1506.13907060831","1633.73940819517","1759.68007452948","1865.89809556315","1897.6562931913","1997.25123602901","2128.45202266809","2255.69194302012","2415.82521260076","2609.58316431752","2824.37836145947","3081.15347144778","3395.64183502111","3790.57855594525","4086.32580729649","4380.22627312525","4780.02748603626","5153.44782352974","5496.70722475554","5848.49026253207","6206.87088594898","6572.91516798637","6951.96202813477","7361.88383080598","7791.13049495304","8195.04839793532","8257.98126404668","8855.41859387679","9134.30807010653","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5463.04038392952","5350.44082700833","5027.12347497176","4535.63797033534","4313.12644483811","3933.1712761203","3917.73108083516","3952.98328909853","4063.48865753535","4034.58604026068","4135.00126005407","4444.7766989347","4564.19458461232","4796.78667481401","5092.31239103665","5488.97802299345","5848.24557847774","6299.51331841849","6774.23280784289","7056.9301795943","6701.08430485306","6980.18892400919","7357.91421394551","7578.9309924795","7797.98754059353","7941.84784294489","8020.64599297702","8130.2327121509","8442.61033360936","8719.1681855244","8914.00864274748","8751.4223669669","9373.72276306417","9631.03631955928","",
"Togo","TGO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","455.258662223395","502.319502843846","512.707811260898","529.086866319119","592.407605708656","666.052880140225","704.695050850659","715.077786504949","720.942481980423","768.233273168671","760.062990781645","736.653754270221","771.226644449321","780.656996735259","798.537340352865","798.672068310507","764.034065441838","798.268180331784","865.780457098585","800.867309557842","892.756003241511","837.270876559764","781.248422512649","714.539453069566","729.592488604407","746.059394551831","735.229105777571","716.97542087085","741.893812787277","749.402652471152","725.918654415472","700.194798980056","653.328591265487","558.487992248775","639.931747621134","659.990778898321","691.437585387573","765.591766847119","726.509858401003","723.181808734978","697.444149485334","684.410966801686","692.287698708793","719.803659510235","694.288756534845","644.92796377998","643.689746696081","617.896929898319","624.75981512314","640.696687950193","660.328158897338","680.472492269463","704.775613702235","726.974599754057","748.734510195254","770.143379256632","782.896127190769","794.422973178661","812.457589359773","832.141408219791","830.047232447831","859.197302943","888.175619676689","",
"Thailand","THA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","598.149647347018","611.744881231044","638.336664859907","668.755339043344","693.027659342194","727.273587892528","784.250024775346","827.033862184286","868.603672894498","899.424615818403","973.918325745007","993.38901693325","1007.78915471657","1081.26655826562","1100.45975238973","1126.70739656404","1203.1570873477","1291.92495462196","1393.61678332987","1437.20048562434","1479.24458228382","1533.44542098144","1582.56546283918","1637.62973086816","1698.12379688323","1743.38439165966","1806.05042038969","1942.64809293796","2162.39539224984","2385.22782017633","2608.16836313844","2787.39952544554","2968.31508830874","3166.70415413842","3371.28582520072","3595.06458214649","3748.65640458662","3598.93108456694","3283.48065090541","3395.2608229066","3511.44036062865","3599.09587234252","3786.3381111472","4023.81319562131","4241.90197295429","4385.28080638768","4568.55641976608","4780.30338592987","4826.57716083638","4758.93355500518","5082.25359332442","5091.95801617114","5425.68517377961","5537.7423220456","5561.69761642482","5708.79409105798","5878.7539395442","6099.1980263524","6336.23967742373","6453.89408036298","6048.10026947131","6127.58983302479","6278.35143969784","",
"Tajikistan","TJK","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","1405.0158640859","1412.46450806684","1353.7557904198","1495.4504062597","1354.60361857055","1308.32038919188","1185.1448969658","826.590818236112","683.585450761578","529.992946970775","455.385588992384","371.830240683108","373.04411675608","390.327917481466","402.625947586252","430.34100366262","461.577989521254","501.034911091693","545.251885565326","590.03115578753","617.938863820473","649.17706934955","687.062143242553","727.551324645834","741.354168649267","773.673913734346","813.523438561118","855.680086950303","898.644316222814","937.003462788715","970.362599665447","1013.39122949182","1060.99687670627","1116.29308856966","1172.07912348637","1197.21068286078","1281.96091121843","1356.31728120841","",
"Turkmenistan","TKM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","2662.78554628275","2876.9774628716","2681.3834417353","3533.60113182536","3281.34143632654","2715.93203974202","2684.6523861659","2165.77333655628","1965.33491003282","2060.70409879415","1799.60043677333","1897.86467089609","2176.84220532412","2261.69986509521","2326.36025746557","2300.63918745965","2345.87918266612","2432.10846238412","2711.98325001691","2968.11316104068","3249.87774743991","3672.65473901885","3835.8599588479","4119.57179879187","4643.31654083948","5066.23173582571","5481.15683394058","5935.69715706257","6208.2966545016","6478.47003028692","6784.17434899481","7089.94180488049","7422.36252071934","7064.44650718829","7275.93105319862","7297.31105443056","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3340.42894562312","3445.67899354155","3490.62820639336","3459.48686808301","3609.4214519423","3706.89106455345","3783.89709116433","3842.12201013156","4011.52310905616","4174.59648676013","4336.71226861447","4521.9023538357","4732.88017243595","4995.167942185","5194.69065668027","5257.14406128991","5412.28289651148","5536.65786308254","5644.38019620893","5923.81096312819","6189.76713460846","6111.45019931836","5961.05672289678","5690.22555240257","5778.10542559895","5839.57016951387","5924.87654948615","6004.55838882807","5911.37864737119","5894.03625987751","5769.00062230991","5848.47153577796","5904.11921967853","6072.88045887284","6284.3070509517","6219.4073643292","6358.56407337006","6596.62616610165","6683.22516811044","6609.82574300634","6744.61736995322","6663.07535178293","6598.33166286085","6675.55637199422","6943.80533003482","7132.41407259337","7414.49020242269","7719.25841683208","7921.83472306251","7650.31514841101","8073.69642759463","8345.38536114299","8468.72170112108","8611.51801035233","8637.52069376109","8577.4877659067","8458.97442569985","8534.96130204903","8595.52543543328","8578.6937360563","7953.59530211914","8468.92967112691","8738.53405849652","",
"Timor-Leste","TLS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","947.998255613683","1084.92492087416","993.681497096074","954.080186564795","938.386011202884","943.139153906881","881.358912095988","948.192045033056","1032.22347413301","1112.99296662354","1191.19999588294","1234.40506702341","1266.30210155551","1278.77225519729","1309.72139692711","1322.9290943123","1346.55035566335","1284.61835444008","1256.90389911275","1528.64619551962","1986.88382500015","2059.31534425751","1611.46865755427","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","1730.68149395903","1796.87102618542","1899.26024914822","2043.07705259375","2220.98124413942","2352.7796221499","2474.39486483571","2735.41026069912","2814.83436018432","2914.09501959174","2912.99896936113","3261.34384573662","3176.20301333825","2973.16623920991","2817.27845188776","2571.84253440186","2487.77887802697","2716.97423882579","2774.56512856223","2685.07766158614","2691.81850956791","2559.09466488777","2527.27064210657","2462.40469325248","2442.74007087377","2656.84847989049","2565.0124210758","2634.03651745586","2631.40653495799","2632.26613855552","2653.4218389689","2772.29903586508","2821.00998335189","2950.30310722662","3025.02282570908","3150.16015516504","3177.50690996957","3222.12103624393","3236.08530112775","3417.6381245307","3501.69855359782","3614.94782393393","3763.93171915695","3829.96586493269","3854.15535460213","3977.8130607321","3861.82073653758","3930.77570085232","3870.16369380789","3860.01705151833","3811.77355416046","3942.20511854978","3998.16093741427","4001.66651582468","3969.39209728187","3784.45206615818","3890.18769891684","3995.50258468635","",
"Tonga","TON","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","2294.55194570073","2401.23522225881","2447.57483985622","2489.07099641495","2651.41398531037","2706.9469660988","2778.77860359884","2711.25782652588","2709.65582646076","2644.91202991192","2806.53683905051","2806.52216750337","2904.64251116328","3041.18999451639","3257.5500999006","3309.1505760168","3334.22893062785","3393.11866341395","3496.98365862747","3506.26614689813","3616.31929143514","3769.94193213706","3834.56798548027","3719.82546735577","3701.7996255279","3676.90919927038","3671.38808035297","3835.21159925602","3628.62077765815","3649.63535627062","3890.21770297783","3926.21508373269","3953.66611492546","4050.99328726867","4117.93104694205","4405.74941154047","4564.73687632076","4587.2801410509","4628.44801274001","4637.6754528706","4481.47835159304","","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","330.278847262103","336.189966753071","339.524838620684","349.115521281065","367.384673954649","356.991093280532","353.327307754004","366.538188432373","374.706499783173","387.29229574709","400.897499391316","394.743486764754","379.407018511083","385.093312400017","385.551300178248","402.739827284642","403.944418663208","419.387384402561","435.00006374387","414.284146764967","431.050903067221","448.295638897866","454.892151120475","473.750970428689","482.170940444746","496.637494057281","508.614788108786","518.254672281075","548.941546716386","565.429631661588","582.712963950938","582.164754537842","602.577503096985","614.586786557111","636.850492588184","665.965119938774","696.131203674954","707.368400524176","731.086723018899","770.61669457946","786.871177100134","806.105609979553","819.265320179014","861.969007632716","910.93042493588","964.022582154059","1021.15915401305","1077.8525282004","1097.34719397837","1156.60552178265","1223.75021525648","1267.21978197553","1316.80532431075","1377.41299890863","1452.98778692238","1539.4706005076","1639.30446786379","1724.93769174609","1812.68079152634","1862.4971013756","1756.6226471983","1882.24759287316","1986.1350290137","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1140.8863528693","1124.72971117061","1163.86132819007","1204.57403512802","1232.77807269086","1259.0250802426","1243.93973151439","1197.57930140047","1201.53731797807","1280.14122482408","1374.58402081405","1443.33139735037","1442.41620223575","1464.81854208985","1537.33469597399","1492.81841025758","1531.29368379291","1532.68400315978","1481.41487879024","1494.80301494497","1507.34822467713","1452.88581178598","1394.74083882565","1321.47165897132","1312.17007102984","1299.02595192064","1286.99271199036","1289.81362957885","1308.65902499918","1306.71745214276","1302.42997435827","1274.46787279738","1239.50558178259","1198.41721887389","1180.28099233384","1188.71673648874","1217.05239290479","1237.77104172525","1236.46976772949","1231.02413838373","1241.19931576111","1260.3067989513","1304.78523291319","1322.67710917028","1372.09181761939","1415.6980612701","1461.35033019364","1509.23868887171","1543.73262923799","1546.76022102151","1593.99463295319","1615.93295015108","1615.34292093661","1651.2623438387","1685.03400794142","1687.10091516037","1663.41975099553","1659.66265663628","1659.10991656533","1657.35519417331","1582.85003638111","1606.9094393418","1623.25866558355","",
