Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-4.23446605,3.007914979,4.220541116,7.535124972,6.953817783,8.038897414,1.629233985,5.152666056,10.18432935,11.21791587,8.129776085,7.470535351,9.089072362,5.512097932,4.930251626,6.56947749,6.785784144,6.599792426,7.565881714,8.309430407,0.625780983,2.255636085,1.670141799,7.908188699,7.518559886,5.761137072,6.439252499,5.375971137,4.461015251,0.503415879,1.060924794,0.702850284,4.378885985,4.498855069,5.653282233,5.080456912,5.506857125,2.80232264,4.6235269,6.978182074,5.184717536,5.983069673,6.820917421,8.177244911,7.740482432,9.284169937,10.2099904,6.921543181,3.696116313,8.013851656,7.185265487,5.815568778,5.610248807,5.225882889,4.699224155,4.471273631,5.303398677,5.423313669,4.641387523,0.18161226,7.469875087,3.173811871,
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.158464317,8.310921562,7.475758724,-1.141571156,3.695525421,6.526108902,6.751414576,10.56595699,6.569490118,7.732367604,7.414121335,11.10748014,2.614423033,-14.83860837,1.651240653,6.03900816,3.843864749,3.550072843,3.537009879,2.024583955,2.518828273,4.282596951,3.993310328,4.665678381,-0.024612495,6.284710039,2.440175465,
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.829983122,1.358677671,3.43910854,7.865828819,-0.734933604,1.105904112,0.216730812,4.183872427,9.972857943,11.09445281,2.667233586,6.598198478,8.312668568,4.212474778,-6.571372925,2.534333945,1.569771442,4.074972055,2.345611433,0.840882984,-0.55095552,1.13130294,2.989075997,6.18693701,2.791704465,9.983939163,3.950974534,8.463282944,9.798065358,5.319931127,8.644188024,1.819652452,4.200650703,3.820920195,1.432199989,1.398074483,5.419833294,6.67451219,8.175181563,6.938130249,3.074354999,3.2254169,2.619378579,4.231891307,2.482874748,6.016715044,8.098667607,-0.300176194,-3.238954027,3.760413593,1.044298695,1.64990203,3.171790499,2.623086016,2.269784484,4.978190437,1.317187663,1.219321919,2.915847915,-0.909829799,7.168401987,1.380185891,
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.588015331,8.836912784,6.335937784,2.756174216,5.675741312,6.323508159,7.088128657,8.422862207,8.284145978,10.72036596,11.97183569,9.941921628,-3.249120723,-14.26014004,-4.45556726,2.573712363,7.042247161,2.007966879,1.902172684,3.885260054,2.368614747,3.312475936,3.990519241,0.587502383,-3.513802842,6.731735278,3.358473954,
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.02333768,8.459464318,0.732564307,6.693211359,14.29386547,7.810834514,5.024779736,7.980314351,3.659397899,13.29898224,5.185860332,4.25305736,3.295516863,-0.418913314,-0.279062018,-4.571046696,-2.358234563,5.746611203,2.888414128,8.910605549,11.64062796,26.63034271,8.075694247,13.39014692,14.47674114,3.391343491,1.274407072,25.12259456,21.61664808,9.242264993,10.75278008,-2.048303634,-21.51440219,-0.679023627,9.860027316,6.405178494,-2.563522732,-54.33587564,23.53556694,-21.45196551,
St. Martin (French part),MAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,-8,-8,6.5,-12.5,4.9,,
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,10.02884136,9.891739306,8.362165357,4.713460376,5.596893659,2.437237347,3.559310832,5.596049945,7.558221561,10.81278134,6.059167679,2.232663388,4.793787205,3.642164813,-1.74343493,8.957372023,1.386569577,6.418386321,6.007652072,9.271105769,-0.325004076,11.87523598,2.846202581,3.411812226,7.216088154,-2.097738754,-0.7405917,10.58800042,-5.405447872,12.37287627,-1.560702346,7.238552677,1.697061477,2.582180915,7.721825196,3.730197375,6.17110215,4.571380165,3.19224973,7.79082001,3.441067767,5.684539363,3.745769401,3.499557094,5.524645233,3.062343685,4.122212869,2.71924408,4.344582976,0.521185506,5.057898162,3.06564133,2.890974761,-7.178207442,8.02098437,1.258543984,
Monaco,MCO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,5.228060023,4.648309621,6.553757506,4.474611051,-0.972637495,4.411628785,3.55323608,3.953551304,3.534204929,1.685457434,0.922378366,2.432389475,1.194973349,1.484515631,1.708699684,2.452364683,2.48457417,4.598601475,4.16365931,2.643454171,1.015128241,1.366639673,-0.913918802,2.21562469,2.117151293,1.110732749,2.237248751,3.503265289,3.300541461,3.910229176,2.187734091,1.026495639,1.087536749,2.470484168,1.875679635,5.794047933,14.4386358,0.739612791,-11.33448499,2.065220038,7.022357966,1.012217961,9.577097956,7.187027898,4.863473211,2.964104586,-3.044121486,5.780346821,7.083460612,-13.0110935,21.86737111,11.09682627,
Moldova,MDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.877060286,1.64706456,-6.542192077,-3.368254477,2.107716082,6.100000399,7.799999658,6.599999958,7.399999734,7.500000149,4.799999837,3.000000226,7.800000145,-6.000000264,7.100000107,5.818166147,-0.589733955,9.043865607,4.999625854,-0.338235622,4.646014363,4.175612051,4.075595466,3.552314085,-8.27597832,13.92999979,-5.015482309,
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.048632751,2.271069701,-0.929401623,3.962518847,-0.452253863,2.064552408,5.52856561,6.828786098,3.721222168,5.276455575,3.929365031,-1.272621531,-2.61847833,2.00687938,1.258691635,-3.068858391,2.364000358,-2.661805964,9.854650294,0.952707585,-9.800000001,-1.9,0.899999999,1.760181943,1.156344139,1.960224882,1.174913261,3.40692921,4.074880657,3.12890505,-6.306351592,1.180884948,2.099923181,-0.042101303,1.678592321,2.154204472,3.693492617,3.917074605,4.699227037,4.45685894,5.98023577,-12.40797111,9.784892125,5.257003622,4.755845095,5.398508449,5.710564199,6.712632539,-3.978708612,0.619239745,1.578427054,3.011148116,2.300376228,3.339203112,3.132298075,3.993146062,3.933307595,3.194356517,4.411232129,-7.137671621,5.739615739,3.796199089,
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.858646927,8.39794083,7.494683025,6.175655828,3.845810392,-3.943634354,7.268386313,13.75004982,5.816366756,-11.22316606,23.60579834,7.123427448,8.979817021,-8.157763226,6.835471394,8.572699024,2.363747597,6.963246536,7.801094751,3.971715713,6.572236154,7.05453899,8.668006197,7.298335754,-32.90882873,37.68719227,13.9066764,
Middle East & North Africa,MEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,16.55227358,4.695827559,-4.105155263,5.241167468,2.276871828,1.664248045,-3.610918584,-2.916069476,-0.426362072,-1.010928018,1.096748048,-0.582964873,3.619467308,2.711012592,13.10947791,4.180090895,4.729555414,2.201041371,2.517961579,2.810558557,5.07730303,3.694597838,4.563863866,1.996032857,6.765550793,1.522791464,1.511114586,5.078428395,7.853083209,5.003670483,5.854132794,5.196647842,4.583280496,0.614830596,4.999131725,3.738341288,4.00367284,2.244398621,2.852371955,2.745800149,4.427930385,1.751340027,2.166848436,1.165147348,-3.742854292,4.552755115,5.990386392,
Mexico,MEX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.000000001,4.664414673,8.106886928,11.90548077,7.099999997,6.096139303,5.854924879,9.423278818,3.418620024,6.502484035,3.762467685,8.228807312,7.861119861,5.77682723,5.744485049,4.417444136,3.390639707,8.956942328,9.698170137,8.756622426,9.585841155,-0.049586366,-4.62412796,3.513413349,1.919215786,-3.929959908,2.063363226,1.218261229,3.625448735,5.250043299,3.975904971,3.568613544,2.866999455,4.394127888,-5.910299624,6.218297159,7.198876153,6.185078931,2.755030393,5.029283994,-0.450845253,-0.236588002,1.185544861,3.565441032,2.113247115,4.805013522,2.077863939,0.943331858,-6.295250553,4.971334562,3.444045078,3.55321075,0.852101564,2.503763503,2.702323426,1.772493234,1.871728525,1.972082111,-0.278148781,-8.651586819,5.837829523,3.898231461,
Marshall Islands,MHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.831228372,15.50800362,3.866025876,-6.257292639,24.54249932,9.363753789,7.789046767,-1.691608811,2.676246464,0.087825244,7.140858631,6.006240667,5.877726957,8.213253819,-10.30294677,-6.445662796,-0.81939372,-1.25514282,1.354079109,6.826085172,3.741452132,-1.615875909,1.389782509,1.784691405,0.219614635,3.416279458,-7.646274782,3.698219165,5.446764506,-0.214165889,-1.308868622,3.610449139,-1.15756789,2.100519333,2.144291104,3.733798238,5.659210564,10.35782945,-2.845981661,1.112300902,-0.675525739,
Middle income,MIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.118375051,3.249002806,4.820079162,7.969479294,6.005099385,4.863003519,3.223495112,5.844916833,8.203279259,8.478432587,6.416272799,6.227415081,7.104871249,5.845229673,4.325435223,6.115977166,4.591614287,3.78311691,4.632617241,4.854872712,2.242371325,2.870487319,1.675508155,4.885710229,4.477238558,3.881369719,4.835976983,4.11875832,3.052078306,2.152175374,1.539054167,1.674040806,3.496475585,3.349047925,3.822817666,5.433739254,5.237268264,2.698965823,3.823594468,5.88297058,3.723078845,4.726680503,5.988465082,7.660058055,7.267722245,8.240000978,8.85661707,5.870530003,3.1169463,7.921805972,6.349476978,5.541031218,5.392639466,4.904328533,4.45188501,4.556612303,5.183546331,4.906026013,3.983552452,-1.233925326,7.271433268,3.565666384,
North Macedonia,MKD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.170767648,-6.565198677,-7.469271319,-1.758166181,-1.114727694,1.185103889,1.439981337,3.378735647,4.339027913,4.549135783,-3.067256625,1.493665472,2.222601657,4.67408958,4.724088642,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.456183224,2.925257665,3.629123513,3.85586514,2.848205194,1.081772738,2.88059671,3.910419538,-6.110886711,5.506016461,2.146656466,
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.708410196,0.23099942,6.136954863,2.568996024,5.844016431,-1.455115802,-1.528826102,11.62504914,13.62343853,6.348647194,-1.463476332,10.39567721,-4.325839869,1.508804297,-7.378433046,1.820873772,-0.287011156,20.28663494,2.692620881,-0.139164289,7.389721044,4.177388109,-2.502395103,11.74520379,-3.21866249,3.172168177,3.779934051,0.921022398,7.055785404,4.829024339,7.57166764,5.700943654,-0.060834972,15.37623946,3.106308252,9.119041995,1.559998661,6.534778775,4.662186878,3.493616813,4.773145081,4.806322267,5.313935279,3.21313378,-0.836734632,2.29506829,7.084683881,6.171800024,5.852299199,5.305456084,4.746484327,4.756160808,-1.235450447,3.052613569,3.727269734,
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,2.453993612,5.838327027,4.146138373,10.03640396,19.56008086,17.01708956,12.1841698,11.16115819,10.49077317,7.049711215,3.311762074,2.284452306,-0.612390117,0.942370935,2.585279666,3.885190007,4.110514452,8.414236296,8.179105581,6.291390958,6.256492082,4.690932431,4.480749359,5.651104737,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,19.68126938,-1.17469665,2.565263684,4.074067589,0.140268537,3.383593722,2.510142765,4.774705802,3.826359166,-1.133873655,5.543640011,0.467050564,4.117706376,5.473355914,7.633538464,9.608132348,3.381450476,10.86926923,7.416269823,7.058727289,-8.077972871,12.29796678,6.915792165,
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.47156108,4.08687253,13.34929493,-5.89401884,10.69264951,-4.851778704,-5.925258883,12.05934018,3.291741121,4.979330597,4.129962445,2.435841373,-0.968124718,5.342375689,4.152709189,6.080396229,5.952286611,6.517817023,5.201277481,7.938538081,6.355754592,5.603876426,4.39109268,4.932728026,2.851000239,-1.057348757,-4.005631786,-11.35243948,3.695297423,2.816933273,-0.650616908,9.660942453,6.039410227,7.477958358,6.948051437,6.442715348,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,6.037936941,6.136108244,6.268862215,6.579110068,-9.048346924,-12.01637215,4.037492993,
Middle East & North Africa (excluding high income),MNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,6.624448124,8.595049589,10.51584139,11.67412459,8.813941451,7.992863787,13.4943701,5.66223475,6.335675161,2.849385397,15.59057396,0.479801524,-3.85825745,-2.610137398,-5.898662838,0.067688239,12.95162281,5.330211709,-0.142028842,3.362949098,-2.023798117,1.696938804,0.190640874,1.950999631,11.88533831,-0.772745421,5.24266712,2.065113685,2.102033784,2.974148351,6.556354664,3.887836328,6.745374024,4.597235489,6.066942865,2.770145314,3.130622756,2.297266976,7.754385823,4.514565798,5.173899131,6.092732571,3.723064024,2.613570005,5.240260386,-1.010206267,3.682811399,0.44684796,1.75971784,0.74079162,5.342988591,3.124514298,1.802065187,0.902743645,-3.208820961,4.36315295,4.235854918,
Montenegro,MNE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900005846,-9.399998124,3.100000059,1.099838709,1.903936733,2.482659229,4.426050717,4.180604509,8.56641803,6.810150125,7.222752592,-5.795096995,2.734331082,3.228451021,-2.723790771,3.548979912,1.783698581,3.390381397,2.949280321,4.716465276,5.077888811,4.062944992,-15.30689376,13.04346425,6.406680329,
Mongolia,MNG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,8.342136115,5.834037954,5.933419453,5.712872261,9.374994513,3.458648471,5.107972312,4.178195743,-3.184460178,-8.693544731,-9.256465704,-3.16879155,2.134382695,6.376426886,2.235093843,3.896713584,3.339936599,3.070369011,1.146062137,2.952710543,4.732978466,7.004634574,10.62540596,7.253665438,8.556234817,10.24801636,8.900367941,-1.268598936,6.365161679,17.29077759,12.31981985,11.64891619,7.885225482,2.379835807,1.489784487,5.636876387,7.74488062,5.602244221,-4.557751976,1.636769577,5.032709637,
Northern Mariana Islands,MNP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343170899,-3.077975376,-12.70289344,-6.871463217,-6.684027778,-11.06976744,-17.57322176,1.395939086,-7.384230288,0.810810811,2.680965147,4.177545692,3.383458647,29.21212121,23.17073171,-19.26884996,-11.32075472,-29.68085106,,,
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,5.000002954,-6.899999442,-15.70000204,-6.499999879,0.999996721,-2.299996027,14.70000042,8.19999518,6.500004554,0.999992835,4.925451253,-7.576647249,10.94043503,6.440183695,2.122893806,10.69591098,11.81494594,10.3692325,11.81698653,0.766234956,12.85168202,9.668505347,7.217700866,8.204704948,6.31202378,9.910677568,7.649353938,6.878029426,5.928971875,6.679729357,7.134058423,7.994503161,6.571413897,7.702568448,7.393093699,4.696990242,2.638207373,3.484937317,2.317807397,-1.219522928,2.377432482,4.359829337,
Mauritania,MRT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,0.726608379,-1.983767575,27.69088635,16.1383305,0.230961967,3.567132897,10.19644262,1.248532089,11.98593115,1.842886438,-0.732907868,-4.584756933,12.16261106,-5.134374447,8.54610493,-1.878593682,-0.504713833,4.790039838,3.371210219,3.45028842,-2.339924122,3.735342027,-3.226864452,2.994760504,5.713579355,1.900384152,1.720397976,4.77758542,-1.771304533,1.788087282,1.874125731,5.873637432,-3.060732225,9.819800419,5.818826634,-4.044696525,2.777804784,3.673178323,-3.918025879,-0.799493816,1.381483962,6.928269551,4.732757925,8.566287249,18.33319876,-1.969422752,-0.331079195,0.097875872,2.620229521,4.172783283,4.470013182,4.150813186,4.274823271,5.376339237,1.260909217,6.270545679,4.772173673,3.14100487,-0.360657379,0.7427155,6.376095487,
Mauritius,MUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,6.547619054,3.830806086,3.516525747,-10.0612585,5.882352901,5.497075928,0.38379531,4.698385727,6.954475462,9.742033321,8.891039827,6.791346748,4.465148607,7.186736771,4.435446262,6.512698583,5.082062956,4.136142861,4.287736571,5.587843927,5.687477419,6.071940178,2.610932344,8.202791749,3.347540727,1.614918659,5.925445489,4.330019855,1.77754302,4.865544608,5.72701616,5.386962542,3.315076998,4.377203223,4.077538066,3.496118365,3.3604061,3.82696982,3.690556904,3.862468263,3.937983806,4.006740572,2.891284993,-14.54653815,3.403798672,8.880584908,
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.639597856,0.668364744,-1.391078518,2.661103268,13.61649342,13.24903632,7.281549943,-1.923079168,5.882359893,0.479297978,16.21856363,6.231349011,2.300661571,7.175963618,6.086823806,4.997731242,4.918031369,9.745068031,4.396153736,0.406746413,-5.290119277,2.50345375,3.718709151,5.360304026,4.570982013,-0.214802401,1.625239293,3.1772914,1.344689509,5.692294634,8.73023176,-7.332978335,9.691840593,-10.24018171,16.7288173,7.316681781,3.792419093,3.895253506,3.042278136,1.576077624,-4.974963617,1.700000029,5.705639407,5.420497549,3.268726021,4.699999765,9.599999876,7.639736399,8.328109852,6.874065854,4.932669998,1.900000001,5.410349999,5.62527,2.800000001,2.499999999,4,4.391688296,5.448181336,0.799998331,2.751402609,0.92343629,
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.597994,6.421029609,7.338803527,5.35896291,7.684863475,7.816711026,3.857146492,7.977994642,4.888533653,5.98653863,10.03466058,9.388444991,11.70108161,8.318661974,0.801068092,11.56348978,7.75305838,6.653892215,9.349099931,7.441826779,6.942104201,5.943152458,6.252230811,7.761790122,-1.025250253,1.240594928,5.191932113,9.937719677,9.059600867,9.008527138,9.545467414,8.885117978,9.894943334,9.212041793,9.829085197,10.00270069,7.32274185,-7.359415188,6.137612011,8.85886817,0.517675319,5.390988307,5.788499286,6.783437724,5.332139161,5.584847067,6.298785927,4.831769889,-1.513528716,7.424847383,5.293912834,5.473454193,4.693722526,6.006721946,5.091532422,4.449781398,5.81272241,4.843086976,4.413187421,-5.456846584,3.297641008,8.650344224,
North America,NAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,2.36032124,6.190909517,4.464915953,5.861817171,6.393320241,6.518147846,2.547343719,4.812537764,3.239577642,0.589604482,3.352139023,5.278219198,5.731871362,-0.218600789,-0.053934198,5.433529016,4.529997189,5.377763239,3.213061233,-0.044583389,2.614164837,-1.924780188,4.406967572,7.118805863,4.214345135,3.350577139,3.510696325,4.196677557,3.55839935,1.744777132,-0.272666239,3.308671083,2.744492399,4.063836496,2.684813914,3.607527505,4.434299221,4.435599135,4.820557174,4.16136969,1.028933707,1.796853115,2.717781957,3.791922579,3.461034098,2.772746451,2.014200346,0.189380971,-2.626073371,2.736478159,1.672546569,2.235735561,1.879532103,2.332329186,2.540757993,1.617172025,2.304367463,2.928299233,2.263418554,-2.947156812,5.894060076,2.079692464,
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,0.9714495,-0.398090744,-1.823450375,-0.236891525,0.464171262,4.767269666,3.553769141,0.813148943,1.858674962,2.04745994,8.165612503,7.189342523,-1.579539159,1.729879488,3.899014221,3.191324301,4.220100304,3.291585621,3.369278424,3.492183364,1.177948695,4.788661219,4.239794296,12.2695481,2.529262658,7.073175318,5.374044152,2.649812038,0.295970914,6.03924948,5.091338139,5.06168207,5.614719623,6.09251916,4.264174538,0.03379445,-1.027250827,1.059943471,-0.839154686,-8.101400746,3.524657981,7.56277902,
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,-3.848577701,5.400791443,14.26255469,15.71631339,30.99928973,6.999215676,3.398499546,-11.19930863,12.7011152,6.499471805,2.299998214,1.899824282,9.800007196,-13.60000507,-0.399994552,-6.99999937,2.399992488,-1.99999757,1.799999239,4.500000497,-1.000003496,5.700002746,34.60000065,10.99999947,3.600001272,4.900028144,0.519994838,0.529794655,2.590186906,5.940031102,0.449879084,2.00715233,-3.200275527,0.900172519,2.100108827,,,,,,,,,,,,,,,,,,3.995707282,-1.400000002,-2.400000001,-2.099999998,3.5,
Niger,NER,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.546393037,10.2787135,9.42822932,0.131039891,6.919761818,-0.382497199,0.122868672,0.383494663,-5.485945813,3.055778922,5.67932064,-5.166272303,-17.04758357,8.775238049,-2.793193436,0.678203402,7.764581119,13.47261233,7.14699607,-2.455036129,-0.177666071,2.17446022,-3.863627907,-16.81983511,7.71812745,6.352137303,0.08828136,6.871150137,0.957045973,-1.308478285,-0.4394891,2.000752361,0.321655474,1.854778791,2.457244122,0.100530504,1.527475711,9.972614956,-0.219562518,-1.208477741,7.268134902,4.918470576,2.170610384,0.363801579,7.331868843,5.931049974,3.142724084,7.731414228,1.962600907,8.578166743,2.357756936,10.54894458,5.315130634,6.642136655,4.392648832,5.740893151,5.005360785,7.211418029,5.939852571,3.550641094,1.383596362,11.48969062,
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.19179549,4.102992589,8.578618915,4.950488666,4.884976834,-4.250514184,-15.74362821,-1.248360246,24.19738395,25.00724193,14.23753156,3.364262035,5.392760484,11.16067455,-5.227747555,9.042351726,6.02411785,-5.764158394,6.759430935,4.204831044,-13.12788049,-6.803388815,-10.92408503,-1.115623217,5.913027459,0.060945274,3.200125467,7.334025488,1.919381296,11.77688593,0.358352602,4.631192946,-2.035118774,-1.814924485,-0.072664764,4.195924047,2.937099419,2.581254102,0.584126893,5.015934759,5.917684649,15.32915574,7.347194968,9.250558229,6.438516525,6.059428032,6.591130361,6.764472778,8.036925101,8.005655916,5.307924203,4.230061175,6.671335393,6.309718655,2.652693295,-1.616868949,0.805886619,1.922757342,2.208429277,-1.794253083,3.647186541,3.251681408,
Nicaragua,NIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.497743398,10.89079833,10.86547925,11.69847903,9.525155826,3.301136399,6.969513825,1.342960053,6.237703908,1.35382659,3.3047565,2.220722892,6.417013974,14.1924251,-0.153246894,5.209454498,8.36848053,-7.838800371,-26.47878887,4.61173228,5.363290189,-0.816361919,4.613211627,-1.566093913,-4.081851487,-1.017309161,-0.706352942,-12.44982204,-1.738216331,-0.052499721,-0.1892815,0.386346537,-0.392935931,3.337725997,5.911907957,6.344268385,3.966650977,3.711681465,7.035970468,4.101590236,2.960843427,0.753938858,2.520732892,5.312170612,4.282398363,4.153199566,5.076701701,3.436373829,-3.293563847,4.410481398,6.317476383,6.495979229,4.926792269,4.785170747,4.792702232,4.562927609,4.630821552,-3.362649288,-2.89702792,-1.766258452,10.34689762,3.750574391,
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.295546673,6.843507321,3.62462153,8.274903931,8.643094936,2.741104335,5.280014747,6.41613404,6.429449078,6.140181648,4.316980365,3.533874409,5.444222985,3.438717861,0.002028862,4.456309652,2.520440279,2.696246964,2.014166128,1.341914136,-0.783611707,-1.240756593,2.069957888,3.061679182,2.580179771,2.786975737,1.931248685,3.441218861,4.420117896,4.183222986,2.439134408,1.706070897,1.257552158,2.961092569,3.116035986,3.498742121,4.329053405,4.66391716,5.034048152,4.195642498,2.326955087,0.217273595,0.155645898,1.984945714,2.050876108,3.460988954,3.772842521,2.170324851,-3.666883937,1.342739336,1.551189312,-1.030353991,-0.130175288,1.423395395,1.959169721,2.191713719,2.910902513,2.360915095,1.955588416,-3.886083918,6.191857104,4.328918318,
Norway,NOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.27333551,2.813945138,3.785043084,5.009650987,5.285608801,3.786513255,6.256079006,2.259875528,4.504611456,2.344780828,5.673611186,5.330604858,4.532933951,3.92218171,4.95210308,5.825533861,4.160714874,3.869354429,4.372506449,4.564242989,1.598343923,0.235322432,3.973007383,6.052381366,5.553404923,4.042112233,1.753496988,-0.255126896,1.038252355,1.932291328,3.084438585,3.57445895,2.845182732,5.055273981,4.155592243,5.027964266,5.284606595,2.668686623,2.072047171,3.318945671,2.067130461,1.377557001,0.944909391,4.014588017,2.685122891,2.461473134,2.914039986,0.481919541,-1.940364695,0.787051845,1.105656027,2.717959267,1.016190824,2.048131999,1.857339726,1.164724235,2.463746285,0.828900664,1.123777874,-1.278171785,3.908686777,3.01588948,
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.908265972,1.910320031,1.895111645,7.532448553,-1.203189018,7.040643145,-1.5714975,0.675483463,4.463421603,2.575992127,-1.195383302,3.117800364,-0.476536268,6.333590372,1.456470709,4.398536178,3.016973442,4.405741389,2.368877795,-2.319394205,8.341974135,3.779374654,-2.977405857,9.681130016,6.144905237,4.565650546,1.695618266,7.696808711,4.329647933,4.635036347,6.368150397,4.106406617,3.849850026,8.216002693,3.468451893,5.328284175,5.048612545,3.016389475,4.41257328,6.199999982,4.799892143,0.120143177,3.945037761,4.682603252,3.479181048,3.364614781,3.41156028,6.104639144,4.533078725,4.816414647,3.421808701,4.670141924,3.525153171,6.011482843,3.976053272,0.433113719,8.977279356,7.622376104,6.657055431,-2.369620629,4.838149614,5.613193163,
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.843137255,-8.510638298,-6.976744186,65,-6.060606061,-1.612903226,9.836065574,31.34328358,4.545454545,15.2173913,-5.660377358,8,-6.481481481,7.920792079,8.256880734,4.237288136,3.25203252,1.57480315,
