"","LOCATION","Time","UNIT","Value","Category"
"448","FIN",2010,"EUR",73928,"EXP_GDS_SRVS"
"449","FIN",2011,"EUR",75428,"EXP_GDS_SRVS"
"450","FIN",2012,"EUR",75604,"EXP_GDS_SRVS"
"451","FIN",2013,"EUR",76037,"EXP_GDS_SRVS"
"452","FIN",2014,"EUR",74553,"EXP_GDS_SRVS"
"453","FIN",2015,"EUR",74845,"EXP_GDS_SRVS"
"454","FIN",2016,"EUR",77759,"EXP_GDS_SRVS"
"455","FIN",2017,"EUR",84619,"EXP_GDS_SRVS"
"456","FIN",2018,"EUR",85891,"EXP_GDS_SRVS"
"457","FIN",2019,"EUR",91624,"EXP_GDS_SRVS"
"458","FIN",2020,"EUR",84510,"EXP_GDS_SRVS"
"459","FIN",2021,"EUR",89715,"EXP_GDS_SRVS"
"460","FIN",2022,"EUR",93018,"EXP_GDS_SRVS"
"461","FIN",2000,"EUR",48503,"IMP_GDS_SRVS"
"462","FIN",2001,"EUR",49174,"IMP_GDS_SRVS"
"463","FIN",2002,"EUR",51285,"IMP_GDS_SRVS"
"464","FIN",2003,"EUR",53392,"IMP_GDS_SRVS"
"465","FIN",2004,"EUR",57730,"IMP_GDS_SRVS"
"466","FIN",2005,"EUR",64185,"IMP_GDS_SRVS"
"467","FIN",2006,"EUR",68415,"IMP_GDS_SRVS"
"468","FIN",2007,"EUR",73465,"IMP_GDS_SRVS"
"469","FIN",2008,"EUR",79317,"IMP_GDS_SRVS"
"470","FIN",2009,"EUR",65835,"IMP_GDS_SRVS"
"471","FIN",2010,"EUR",69985,"IMP_GDS_SRVS"
"472","FIN",2011,"EUR",74329,"IMP_GDS_SRVS"
"473","FIN",2012,"EUR",75164,"IMP_GDS_SRVS"
"474","FIN",2013,"EUR",75258,"IMP_GDS_SRVS"
"475","FIN",2014,"EUR",74583,"IMP_GDS_SRVS"
"476","FIN",2015,"EUR",76047,"IMP_GDS_SRVS"
"477","FIN",2016,"EUR",80398,"IMP_GDS_SRVS"
"478","FIN",2017,"EUR",83866,"IMP_GDS_SRVS"
"479","FIN",2018,"EUR",88672,"IMP_GDS_SRVS"
"480","FIN",2019,"EUR",90767,"IMP_GDS_SRVS"
"481","FIN",2020,"EUR",85178,"IMP_GDS_SRVS"
"482","FIN",2021,"EUR",90401,"IMP_GDS_SRVS"
"483","FIN",2022,"EUR",98078,"IMP_GDS_SRVS"
"484","FRA",2000,"EUR",1823744,"GDP"
"485","FRA",2001,"EUR",1859922,"GDP"
"486","FRA",2002,"EUR",1881042,"GDP"
"487","FRA",2003,"EUR",1896526,"GDP"
"488","FRA",2004,"EUR",1950193,"GDP"
"489","FRA",2005,"EUR",1982629,"GDP"
"490","FRA",2006,"EUR",2031190,"GDP"
"491","FRA",2007,"EUR",2080441,"GDP"
"492","FRA",2008,"EUR",2085745,"GDP"
"493","FRA",2009,"EUR",2025815,"GDP"
"494","FRA",2010,"EUR",2065307,"GDP"
"495","FRA",2011,"EUR",2110593,"GDP"
"496","FRA",2012,"EUR",2117202,"GDP"
"497","FRA",2013,"EUR",2129404,"GDP"
"498","FRA",2014,"EUR",2149765,"GDP"
"499","FRA",2015,"EUR",2173690,"GDP"
"500","FRA",2016,"EUR",2197502,"GDP"
"501","FRA",2017,"EUR",2247856,"GDP"
"502","FRA",2018,"EUR",2289780,"GDP"
"503","FRA",2019,"EUR",2331980,"GDP"
"504","FRA",2020,"EUR",2156138,"GDP"
"505","FRA",2021,"EUR",2294890,"GDP"
"506","FRA",2022,"EUR",2351224,"GDP"
"507","FRA",2000,"EUR",457200,"EXP_GDS_SRVS"
"508","FRA",2001,"EUR",471247,"EXP_GDS_SRVS"
"509","FRA",2002,"EUR",480659,"EXP_GDS_SRVS"
"510","FRA",2003,"EUR",476050,"EXP_GDS_SRVS"
"511","FRA",2004,"EUR",501557,"EXP_GDS_SRVS"
"512","FRA",2005,"EUR",521497,"EXP_GDS_SRVS"
"513","FRA",2006,"EUR",552775,"EXP_GDS_SRVS"
"514","FRA",2007,"EUR",568204,"EXP_GDS_SRVS"
"515","FRA",2008,"EUR",570708,"EXP_GDS_SRVS"
"516","FRA",2009,"EUR",508512,"EXP_GDS_SRVS"
"517","FRA",2010,"EUR",552728,"EXP_GDS_SRVS"
"518","FRA",2011,"EUR",587903,"EXP_GDS_SRVS"
"519","FRA",2012,"EUR",604612,"EXP_GDS_SRVS"
"520","FRA",2013,"EUR",617555,"EXP_GDS_SRVS"
"521","FRA",2014,"EUR",637764,"EXP_GDS_SRVS"
"522","FRA",2015,"EUR",667394,"EXP_GDS_SRVS"
"523","FRA",2016,"EUR",679246,"EXP_GDS_SRVS"
"524","FRA",2017,"EUR",709037,"EXP_GDS_SRVS"
"525","FRA",2018,"EUR",741135,"EXP_GDS_SRVS"
"526","FRA",2019,"EUR",753132,"EXP_GDS_SRVS"
"527","FRA",2020,"EUR",625824,"EXP_GDS_SRVS"
"528","FRA",2021,"EUR",694864,"EXP_GDS_SRVS"
"529","FRA",2022,"EUR",744298,"EXP_GDS_SRVS"
"530","FRA",2000,"EUR",437868,"IMP_GDS_SRVS"
"531","FRA",2001,"EUR",448297,"IMP_GDS_SRVS"
"532","FRA",2002,"EUR",457019,"IMP_GDS_SRVS"
"533","FRA",2003,"EUR",461103,"IMP_GDS_SRVS"
"534","FRA",2004,"EUR",489710,"IMP_GDS_SRVS"
"535","FRA",2005,"EUR",520660,"IMP_GDS_SRVS"
"536","FRA",2006,"EUR",549820,"IMP_GDS_SRVS"
"537","FRA",2007,"EUR",581466,"IMP_GDS_SRVS"
"538","FRA",2008,"EUR",588996,"IMP_GDS_SRVS"
"539","FRA",2009,"EUR",533898,"IMP_GDS_SRVS"
"540","FRA",2010,"EUR",581375,"IMP_GDS_SRVS"
"541","FRA",2011,"EUR",615312,"IMP_GDS_SRVS"
"542","FRA",2012,"EUR",616544,"IMP_GDS_SRVS"
"543","FRA",2013,"EUR",631455,"IMP_GDS_SRVS"
"544","FRA",2014,"EUR",662388,"IMP_GDS_SRVS"
"545","FRA",2015,"EUR",701456,"IMP_GDS_SRVS"
"546","FRA",2016,"EUR",722000,"IMP_GDS_SRVS"
"547","FRA",2017,"EUR",754395,"IMP_GDS_SRVS"
"548","FRA",2018,"EUR",777624,"IMP_GDS_SRVS"
"549","FRA",2019,"EUR",795854,"IMP_GDS_SRVS"
"550","FRA",2020,"EUR",697769,"IMP_GDS_SRVS"
"551","FRA",2021,"EUR",763284,"IMP_GDS_SRVS"
"552","FRA",2022,"EUR",828611,"IMP_GDS_SRVS"
"553","DEU",2000,"EUR",2555609.01,"GDP"
"554","DEU",2001,"EUR",2598580.77,"GDP"
"555","DEU",2002,"EUR",2593436.26,"GDP"
"556","DEU",2003,"EUR",2575279.18,"GDP"
"557","DEU",2004,"EUR",2605540.98,"GDP"
"558","DEU",2005,"EUR",2624605.91,"GDP"
"559","DEU",2006,"EUR",2724772.47,"GDP"
"560","DEU",2007,"EUR",2805874.1,"GDP"
"561","DEU",2008,"EUR",2832807.1,"GDP"
"562","DEU",2009,"EUR",2671511.7,"GDP"
"563","DEU",2010,"EUR",2783177.75,"GDP"
"564","DEU",2011,"EUR",2892422.84,"GDP"
"565","DEU",2012,"EUR",2904527.56,"GDP"
"566","DEU",2013,"EUR",2917237.52,"GDP"
"567","DEU",2014,"EUR",2981695.15,"GDP"
"568","DEU",2015,"EUR",3026180,"GDP"
"569","DEU",2016,"EUR",3093663.81,"GDP"
"570","DEU",2017,"EUR",3176581.15,"GDP"
"571","DEU",2018,"EUR",3207750.8,"GDP"
"572","DEU",2019,"EUR",3242249.25,"GDP"
"573","DEU",2020,"EUR",3118175.87,"GDP"
"574","DEU",2021,"EUR",3216829.34,"GDP"
"575","DEU",2022,"EUR",3274932,"GDP"
"576","DEU",2023,"EUR",3264945.6,"GDP"
"577","DEU",2000,"EUR",699161.71,"EXP_GDS_SRVS"
"578","DEU",2001,"EUR",738777.09,"EXP_GDS_SRVS"
"579","DEU",2002,"EUR",769873.03,"EXP_GDS_SRVS"
"580","DEU",2003,"EUR",784498.07,"EXP_GDS_SRVS"
"581","DEU",2004,"EUR",874946.08,"EXP_GDS_SRVS"
"582","DEU",2005,"EUR",933446.2,"EXP_GDS_SRVS"
"583","DEU",2006,"EUR",1048174.61,"EXP_GDS_SRVS"
"584","DEU",2007,"EUR",1141320.44,"EXP_GDS_SRVS"
"585","DEU",2008,"EUR",1163470.98,"EXP_GDS_SRVS"
"586","DEU",2009,"EUR",997341.97,"EXP_GDS_SRVS"
"587","DEU",2010,"EUR",1141036.46,"EXP_GDS_SRVS"
"588","DEU",2011,"EUR",1236312.15,"EXP_GDS_SRVS"
"589","DEU",2012,"EUR",1272235.78,"EXP_GDS_SRVS"
"590","DEU",2013,"EUR",1285014.93,"EXP_GDS_SRVS"
"591","DEU",2014,"EUR",1346638.85,"EXP_GDS_SRVS"
"592","DEU",2015,"EUR",1419906,"EXP_GDS_SRVS"
"593","DEU",2016,"EUR",1454977.68,"EXP_GDS_SRVS"
"594","DEU",2017,"EUR",1526256.96,"EXP_GDS_SRVS"
"595","DEU",2018,"EUR",1560192.71,"EXP_GDS_SRVS"
"596","DEU",2019,"EUR",1595690.36,"EXP_GDS_SRVS"
"597","DEU",2020,"EUR",1448020.14,"EXP_GDS_SRVS"
"598","DEU",2021,"EUR",1588022.87,"EXP_GDS_SRVS"
"599","DEU",2022,"EUR",1640559.39,"EXP_GDS_SRVS"
"600","DEU",2023,"EUR",1611451.32,"EXP_GDS_SRVS"
"601","DEU",2000,"EUR",672383.9,"IMP_GDS_SRVS"
"602","DEU",2001,"EUR",678096.19,"IMP_GDS_SRVS"
"603","DEU",2002,"EUR",660364.29,"IMP_GDS_SRVS"
"604","DEU",2003,"EUR",697613.17,"IMP_GDS_SRVS"
"605","DEU",2004,"EUR",752236.93,"IMP_GDS_SRVS"
"606","DEU",2005,"EUR",797102.19,"IMP_GDS_SRVS"
"607","DEU",2006,"EUR",885999.67,"IMP_GDS_SRVS"
"608","DEU",2007,"EUR",940980.44,"IMP_GDS_SRVS"
"609","DEU",2008,"EUR",962639.53,"IMP_GDS_SRVS"
"610","DEU",2009,"EUR",869338.83,"IMP_GDS_SRVS"
"611","DEU",2010,"EUR",981204.47,"IMP_GDS_SRVS"
"612","DEU",2011,"EUR",1053084.09,"IMP_GDS_SRVS"
"613","DEU",2012,"EUR",1054155.15,"IMP_GDS_SRVS"
"614","DEU",2013,"EUR",1082359.57,"IMP_GDS_SRVS"
"615","DEU",2014,"EUR",1124844.71,"IMP_GDS_SRVS"
"616","DEU",2015,"EUR",1190060,"IMP_GDS_SRVS"
"617","DEU",2016,"EUR",1243493.69,"IMP_GDS_SRVS"
"618","DEU",2017,"EUR",1308470.97,"IMP_GDS_SRVS"
"619","DEU",2018,"EUR",1360714.6,"IMP_GDS_SRVS"
"620","DEU",2019,"EUR",1406412.91,"IMP_GDS_SRVS"
"621","DEU",2020,"EUR",1289906.03,"IMP_GDS_SRVS"
"622","DEU",2021,"EUR",1404508.81,"IMP_GDS_SRVS"
"623","DEU",2022,"EUR",1497690.51,"IMP_GDS_SRVS"
"624","DEU",2023,"EUR",1452349.22,"IMP_GDS_SRVS"
"625","GRC",2000,"EUR",181565.864,"GDP"
"626","GRC",2001,"EUR",189067.461,"GDP"
"627","GRC",2002,"EUR",196484.335,"GDP"
"628","GRC",2003,"EUR",207869.682,"GDP"
"629","GRC",2004,"EUR",218389.951,"GDP"
"630","GRC",2005,"EUR",219698.417,"GDP"
"631","GRC",2006,"EUR",232116.724,"GDP"
"632","GRC",2007,"EUR",239715.638,"GDP"
"633","GRC",2008,"EUR",238912.177,"GDP"
"634","GRC",2009,"EUR",228637.201,"GDP"
"635","GRC",2010,"EUR",216112.894,"GDP"
"636","GRC",2011,"EUR",194178.916,"GDP"
"637","GRC",2012,"EUR",180418.045,"GDP"
"638","GRC",2013,"EUR",175878.732,"GDP"
"639","GRC",2014,"EUR",176715.38,"GDP"
"640","GRC",2015,"EUR",176368.863,"GDP"
"641","GRC",2016,"EUR",175509.641,"GDP"
"642","GRC",2017,"EUR",177426.468,"GDP"
"643","GRC",2018,"EUR",180386.702,"GDP"
"644","GRC",2019,"EUR",183777.052,"GDP"
"645","GRC",2020,"EUR",166655.581,"GDP"
"646","GRC",2021,"EUR",180621.225,"GDP"
"647","GRC",2022,"EUR",190658.865,"GDP"
"648","IRL",2000,"EUR",115712.006,"EXP_GDS_SRVS"
"649","IRL",2001,"EUR",131921.111,"EXP_GDS_SRVS"
"650","IRL",2002,"EUR",140464.118,"EXP_GDS_SRVS"
"651","IRL",2003,"EUR",138079.325,"EXP_GDS_SRVS"
"652","IRL",2004,"EUR",147082.615,"EXP_GDS_SRVS"
"653","IRL",2005,"EUR",155142.609,"EXP_GDS_SRVS"
"654","IRL",2006,"EUR",164530.631,"EXP_GDS_SRVS"
"655","IRL",2007,"EUR",179176.255,"EXP_GDS_SRVS"
"656","IRL",2008,"EUR",172361.385,"EXP_GDS_SRVS"
"657","IRL",2009,"EUR",180373.636,"EXP_GDS_SRVS"
"658","IRL",2010,"EUR",191163.313,"EXP_GDS_SRVS"
"659","IRL",2011,"EUR",197106.094,"EXP_GDS_SRVS"
"660","IRL",2012,"EUR",195485.481,"EXP_GDS_SRVS"
"661","IRL",2013,"EUR",201329.983,"EXP_GDS_SRVS"
"662","IRL",2014,"EUR",230710.064,"EXP_GDS_SRVS"
"663","IRL",2015,"EUR",321069.409,"EXP_GDS_SRVS"
"664","IRL",2016,"EUR",335847.684,"EXP_GDS_SRVS"
"665","IRL",2017,"EUR",368205.394,"EXP_GDS_SRVS"
"666","IRL",2018,"EUR",404305.529,"EXP_GDS_SRVS"
"667","IRL",2019,"EUR",452207.885,"EXP_GDS_SRVS"
"668","IRL",2020,"EUR",504349.853,"EXP_GDS_SRVS"
"669","IRL",2021,"EUR",580522.073,"EXP_GDS_SRVS"
"670","IRL",2022,"EUR",661344.769,"EXP_GDS_SRVS"
"671","ITA",2000,"EUR",1660304,"GDP"
"672","ITA",2001,"EUR",1692702.7,"GDP"
"673","ITA",2002,"EUR",1697001.2,"GDP"
"674","ITA",2003,"EUR",1699353.7,"GDP"
"675","ITA",2004,"EUR",1723545.6,"GDP"
"676","ITA",2005,"EUR",1737641.6,"GDP"
"677","ITA",2006,"EUR",1768756.5,"GDP"
"678","ITA",2007,"EUR",1795059.2,"GDP"
"679","ITA",2008,"EUR",1777790.5,"GDP"
"680","ITA",2009,"EUR",1683906.5,"GDP"
"681","ITA",2010,"EUR",1712756.8,"GDP"
"682","ITA",2011,"EUR",1724871.7,"GDP"
"683","ITA",2012,"EUR",1673454.9,"GDP"
"684","ITA",2013,"EUR",1642645.5,"GDP"
"685","ITA",2014,"EUR",1642570.8,"GDP"
"686","ITA",2015,"EUR",1655355,"GDP"
"687","ITA",2016,"EUR",1676766.4,"GDP"
"688","ITA",2017,"EUR",1704732.5,"GDP"
"689","ITA",2018,"EUR",1720515.1,"GDP"
"690","ITA",2019,"EUR",1728828.6,"GDP"
"691","ITA",2020,"EUR",1573680.2,"GDP"
"692","ITA",2021,"EUR",1704512.2,"GDP"
"693","ITA",2022,"EUR",1767997.6,"GDP"
"694","JPN",2000,"JPY",52289600,"EXP_GDS_SRVS"
"695","JPN",2001,"JPY",48820800,"EXP_GDS_SRVS"
"696","JPN",2002,"JPY",52674000,"EXP_GDS_SRVS"
"697","JPN",2003,"JPY",57746000,"EXP_GDS_SRVS"
"698","JPN",2004,"JPY",66044600,"EXP_GDS_SRVS"
"699","JPN",2005,"JPY",70746800,"EXP_GDS_SRVS"
"700","JPN",2006,"JPY",78038000,"EXP_GDS_SRVS"
"701","JPN",2007,"JPY",84829700,"EXP_GDS_SRVS"
"702","JPN",2008,"JPY",86176700,"EXP_GDS_SRVS"
"703","JPN",2009,"JPY",66026200,"EXP_GDS_SRVS"
"704","JPN",2010,"JPY",82440800,"EXP_GDS_SRVS"
"705","JPN",2011,"JPY",82342200,"EXP_GDS_SRVS"
"706","JPN",2012,"JPY",82462200,"EXP_GDS_SRVS"
"707","JPN",2013,"JPY",83130600,"EXP_GDS_SRVS"
"708","JPN",2014,"JPY",90896500,"EXP_GDS_SRVS"
"709","JPN",2015,"JPY",93815400,"EXP_GDS_SRVS"
"710","JPN",2016,"JPY",95333600,"EXP_GDS_SRVS"
"711","JPN",2017,"JPY",101643800,"EXP_GDS_SRVS"
"712","JPN",2018,"JPY",105465200,"EXP_GDS_SRVS"
"713","JPN",2019,"JPY",103927000,"EXP_GDS_SRVS"
"714","JPN",2020,"JPY",91877000,"EXP_GDS_SRVS"
"715","JPN",2021,"JPY",102784800,"EXP_GDS_SRVS"
"716","JPN",2022,"JPY",108215000,"EXP_GDS_SRVS"
"717","PRT",2000,"EUR",40681.647,"EXP_GDS_SRVS"
"718","PRT",2001,"EUR",41616.809,"EXP_GDS_SRVS"
"719","PRT",2002,"EUR",42994.476,"EXP_GDS_SRVS"
"720","PRT",2003,"EUR",45122.964,"EXP_GDS_SRVS"
"721","PRT",2004,"EUR",46725.871,"EXP_GDS_SRVS"
"722","PRT",2005,"EUR",46846.3,"EXP_GDS_SRVS"
"723","PRT",2006,"EUR",52676.929,"EXP_GDS_SRVS"
"724","PRT",2007,"EUR",56071.256,"EXP_GDS_SRVS"
"725","PRT",2008,"EUR",55837.425,"EXP_GDS_SRVS"
"726","PRT",2009,"EUR",50228.167,"EXP_GDS_SRVS"
"727","PRT",2010,"EUR",54853.682,"EXP_GDS_SRVS"
"728","PRT",2011,"EUR",58629.217,"EXP_GDS_SRVS"
"729","PRT",2012,"EUR",60435.327,"EXP_GDS_SRVS"
"730","PRT",2013,"EUR",64788.065,"EXP_GDS_SRVS"
"731","PRT",2014,"EUR",67576.238,"EXP_GDS_SRVS"
"732","PRT",2015,"EUR",71807.548,"EXP_GDS_SRVS"
"733","PRT",2016,"EUR",74989.089,"EXP_GDS_SRVS"
"734","PRT",2017,"EUR",81292.391,"EXP_GDS_SRVS"
"735","PRT",2018,"EUR",84652.546,"EXP_GDS_SRVS"
"736","PRT",2019,"EUR",88102.381,"EXP_GDS_SRVS"
"737","PRT",2020,"EUR",71687.129,"EXP_GDS_SRVS"
"738","PRT",2021,"EUR",80520.539,"EXP_GDS_SRVS"
"739","PRT",2022,"EUR",94528.548,"EXP_GDS_SRVS"
"740","ESP",2000,"EUR",875260,"GDP"
"741","ESP",2001,"EUR",909684,"GDP"
"742","ESP",2002,"EUR",934527,"GDP"
"743","ESP",2003,"EUR",962394,"GDP"
"744","ESP",2004,"EUR",992447,"GDP"
"745","ESP",2005,"EUR",1028692,"GDP"
"746","ESP",2006,"EUR",1070896,"GDP"
"747","ESP",2007,"EUR",1109499,"GDP"
"748","ESP",2008,"EUR",1119341,"GDP"
"749","ESP",2009,"EUR",1077219,"GDP"
"750","ESP",2010,"EUR",1078974,"GDP"
"751","ESP",2011,"EUR",1070187,"GDP"
"752","ESP",2012,"EUR",1038521,"GDP"
"753","ESP",2013,"EUR",1023947,"GDP"
"754","ESP",2014,"EUR",1038239,"GDP"
"755","ESP",2015,"EUR",1078092,"GDP"
"756","ESP",2016,"EUR",1110842,"GDP"
"757","ESP",2017,"EUR",1143898,"GDP"
"758","ESP",2018,"EUR",1170030,"GDP"
"759","ESP",2019,"EUR",1193243,"GDP"
"760","ESP",2020,"EUR",1059990,"GDP"
"761","ESP",2021,"EUR",1127863,"GDP"
"762","ESP",2022,"EUR",1192948,"GDP"
"763","ESP",2023,"EUR",1222792,"GDP"
"764","ESP",2000,"EUR",231431,"EXP_GDS_SRVS"
"765","ESP",2001,"EUR",240554,"EXP_GDS_SRVS"
"766","ESP",2002,"EUR",243976,"EXP_GDS_SRVS"
"767","ESP",2003,"EUR",252682,"EXP_GDS_SRVS"
"768","ESP",2004,"EUR",263558,"EXP_GDS_SRVS"
"769","ESP",2005,"EUR",268541,"EXP_GDS_SRVS"
"770","ESP",2006,"EUR",281241,"EXP_GDS_SRVS"
"771","ESP",2007,"EUR",302607,"EXP_GDS_SRVS"
"772","ESP",2008,"EUR",299864,"EXP_GDS_SRVS"
"773","ESP",2009,"EUR",267365,"EXP_GDS_SRVS"
"774","ESP",2010,"EUR",291597,"EXP_GDS_SRVS"
"775","ESP",2011,"EUR",315431,"EXP_GDS_SRVS"
"776","ESP",2012,"EUR",318381,"EXP_GDS_SRVS"
"777","ESP",2013,"EUR",332321,"EXP_GDS_SRVS"
"778","ESP",2014,"EUR",347363,"EXP_GDS_SRVS"
"779","ESP",2015,"EUR",362356,"EXP_GDS_SRVS"
"780","ESP",2016,"EUR",381819,"EXP_GDS_SRVS"
"781","ESP",2017,"EUR",402862,"EXP_GDS_SRVS"
"782","ESP",2018,"EUR",409822,"EXP_GDS_SRVS"
"783","ESP",2019,"EUR",418896,"EXP_GDS_SRVS"
"784","ESP",2020,"EUR",334874,"EXP_GDS_SRVS"
"785","ESP",2021,"EUR",380070,"EXP_GDS_SRVS"
"786","ESP",2022,"EUR",437664,"EXP_GDS_SRVS"
"787","ESP",2023,"EUR",447966,"EXP_GDS_SRVS"
"788","ESP",2000,"EUR",244972,"IMP_GDS_SRVS"
"789","ESP",2001,"EUR",253926,"IMP_GDS_SRVS"
"790","ESP",2002,"EUR",263264,"IMP_GDS_SRVS"
"791","ESP",2003,"EUR",279146,"IMP_GDS_SRVS"
"792","ESP",2004,"EUR",306133,"IMP_GDS_SRVS"
"793","ESP",2005,"EUR",327440,"IMP_GDS_SRVS"
"794","ESP",2006,"EUR",354333,"IMP_GDS_SRVS"
"795","ESP",2007,"EUR",383530,"IMP_GDS_SRVS"
"796","ESP",2008,"EUR",362406,"IMP_GDS_SRVS"
"797","ESP",2009,"EUR",296076,"IMP_GDS_SRVS"
"798","ESP",2010,"EUR",314429,"IMP_GDS_SRVS"
"799","ESP",2011,"EUR",312572,"IMP_GDS_SRVS"
"800","ESP",2012,"EUR",294333,"IMP_GDS_SRVS"
"801","ESP",2013,"EUR",293702,"IMP_GDS_SRVS"
"802","ESP",2014,"EUR",313673,"IMP_GDS_SRVS"
"803","ESP",2015,"EUR",329598,"IMP_GDS_SRVS"
"804","ESP",2016,"EUR",338330,"IMP_GDS_SRVS"
"805","ESP",2017,"EUR",361293,"IMP_GDS_SRVS"
"806","ESP",2018,"EUR",375459,"IMP_GDS_SRVS"
"807","ESP",2019,"EUR",380295,"IMP_GDS_SRVS"
"808","ESP",2020,"EUR",323199,"IMP_GDS_SRVS"
"809","ESP",2021,"EUR",371415,"IMP_GDS_SRVS"
"810","ESP",2022,"EUR",397361,"IMP_GDS_SRVS"
"811","ESP",2023,"EUR",398597,"IMP_GDS_SRVS"
"812","CHE",2000,"CHF",509906.196,"GDP"
"813","CHE",2001,"CHF",517940.594,"GDP"
"814","CHE",2002,"CHF",517561.373,"GDP"
"815","CHE",2003,"CHF",517393.691,"GDP"
"816","CHE",2004,"CHF",531372.164,"GDP"
"817","CHE",2005,"CHF",545983.299,"GDP"
"818","CHE",2006,"CHF",568224.63,"GDP"
"819","CHE",2007,"CHF",590478.442,"GDP"
"820","CHE",2008,"CHF",607058.98,"GDP"
"821","CHE",2009,"CHF",593112.561,"GDP"
"822","CHE",2010,"CHF",612349.558,"GDP"
"823","CHE",2011,"CHF",623452.118,"GDP"
"824","CHE",2012,"CHF",630804.201,"GDP"
"825","CHE",2013,"CHF",642109.121,"GDP"
"826","CHE",2014,"CHF",657197.923,"GDP"
"827","CHE",2015,"CHF",668006.382,"GDP"
"828","CHE",2016,"CHF",681825.361,"GDP"
"829","CHE",2017,"CHF",691117.274,"GDP"
"830","CHE",2018,"CHF",710886.309,"GDP"
"831","CHE",2019,"CHF",719004.505,"GDP"
"832","CHE",2020,"CHF",703605.318,"GDP"
"833","CHE",2021,"CHF",741542.929,"GDP"
"834","CHE",2022,"CHF",760588.185,"GDP"
"835","CHE",2000,"CHF",250357.598,"EXP_GDS_SRVS"
"836","CHE",2001,"CHF",250609.382,"EXP_GDS_SRVS"
"837","CHE",2002,"CHF",246201.583,"EXP_GDS_SRVS"
"838","CHE",2003,"CHF",243303.658,"EXP_GDS_SRVS"
"839","CHE",2004,"CHF",267246.65,"EXP_GDS_SRVS"
"840","CHE",2005,"CHF",284546.779,"EXP_GDS_SRVS"
"841","CHE",2006,"CHF",302847.162,"EXP_GDS_SRVS"
"842","CHE",2007,"CHF",337019.551,"EXP_GDS_SRVS"
"843","CHE",2008,"CHF",351051.891,"EXP_GDS_SRVS"
"844","CHE",2009,"CHF",320477.741,"EXP_GDS_SRVS"
"845","CHE",2010,"CHF",360876.496,"EXP_GDS_SRVS"
"846","CHE",2011,"CHF",375458.073,"EXP_GDS_SRVS"
"847","CHE",2012,"CHF",378041.322,"EXP_GDS_SRVS"
"848","CHE",2013,"CHF",431617.191,"EXP_GDS_SRVS"
"849","CHE",2014,"CHF",409888.498,"EXP_GDS_SRVS"
"850","CHE",2015,"CHF",426381.498,"EXP_GDS_SRVS"
"851","CHE",2016,"CHF",451869.232,"EXP_GDS_SRVS"
"852","CHE",2017,"CHF",450165.9,"EXP_GDS_SRVS"
"853","CHE",2018,"CHF",465349.385,"EXP_GDS_SRVS"
"854","CHE",2019,"CHF",462193.436,"EXP_GDS_SRVS"
"855","CHE",2020,"CHF",437973.611,"EXP_GDS_SRVS"
"856","CHE",2021,"CHF",498266.951,"EXP_GDS_SRVS"
"857","CHE",2022,"CHF",527826.997,"EXP_GDS_SRVS"
"858","CHE",2000,"CHF",221204.114,"IMP_GDS_SRVS"
"859","CHE",2001,"CHF",224336.223,"IMP_GDS_SRVS"
"860","CHE",2002,"CHF",220036.715,"IMP_GDS_SRVS"
"861","CHE",2003,"CHF",221367.206,"IMP_GDS_SRVS"
"862","CHE",2004,"CHF",232281.545,"IMP_GDS_SRVS"
"863","CHE",2005,"CHF",254623.81,"IMP_GDS_SRVS"
"864","CHE",2006,"CHF",261861.626,"IMP_GDS_SRVS"
"865","CHE",2007,"CHF",277216.674,"IMP_GDS_SRVS"
"866","CHE",2008,"CHF",289411.399,"IMP_GDS_SRVS"
"867","CHE",2009,"CHF",281478.608,"IMP_GDS_SRVS"
"868","CHE",2010,"CHF",303969.126,"IMP_GDS_SRVS"
"869","CHE",2011,"CHF",331133.328,"IMP_GDS_SRVS"
"870","CHE",2012,"CHF",324155.225,"IMP_GDS_SRVS"
"871","CHE",2013,"CHF",363924.876,"IMP_GDS_SRVS"
"872","CHE",2014,"CHF",339309.894,"IMP_GDS_SRVS"
"873","CHE",2015,"CHF",356111.039,"IMP_GDS_SRVS"
"874","CHE",2016,"CHF",374934.574,"IMP_GDS_SRVS"
"875","CHE",2017,"CHF",373482.783,"IMP_GDS_SRVS"
"876","CHE",2018,"CHF",376286.006,"IMP_GDS_SRVS"
"877","CHE",2019,"CHF",377333.514,"IMP_GDS_SRVS"
"878","CHE",2020,"CHF",365333.745,"IMP_GDS_SRVS"
"879","CHE",2021,"CHF",386174.175,"IMP_GDS_SRVS"
"880","CHE",2022,"CHF",410042.323,"IMP_GDS_SRVS"
"881","GBR",2000,"GBP",1621644,"GDP"
"882","GBR",2001,"GBP",1663462,"GDP"
"883","GBR",2002,"GBP",1693271,"GDP"
"884","GBR",2003,"GBP",1746551,"GDP"
"885","GBR",2004,"GBP",1788931,"GDP"
"886","GBR",2005,"GBP",1837927,"GDP"
"887","GBR",2006,"GBP",1881785,"GDP"
"888","GBR",2007,"GBP",1931094,"GDP"
"889","GBR",2008,"GBP",1926735,"GDP"
"890","GBR",2009,"GBP",1837817,"GDP"
"891","GBR",2010,"GBP",1878960,"GDP"
"892","GBR",2011,"GBP",1900476,"GDP"
"893","GBR",2012,"GBP",1929229,"GDP"
"894","GBR",2013,"GBP",1963807,"GDP"
