"","X","type_code","freq_code","ref_period_id","ref_year","ref_month","period","reporter_code","reporter_iso","reporter_desc","flow_code","flow_desc","partner_code","partner_iso","partner_desc","partner2code","partner2iso","partner2desc","classification_code","classification_search_code","is_original_classification","cmd_code","cmd_desc","aggr_level","is_leaf","customs_code","customs_desc","mos_code","mot_code","mot_desc","qty_unit_code","qty_unit_abbr","qty","is_qty_estimated","alt_qty_unit_code","alt_qty_unit_abbr","alt_qty","is_alt_qty_estimated","net_wgt","is_net_wgt_estimated","gross_wgt","is_gross_wgt_estimated","cifvalue","fobvalue","primary_value","legacy_estimation_flag","is_reported","is_aggregate","wine_cd","std_net_wgt"
"1239",21364,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",768,"TGO","Togo",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",736,FALSE,7,"l",736,FALSE,736,FALSE,0,FALSE,NA,4433.201,4433.201,0,FALSE,TRUE,"22",3.26696361506659e-06
"1240",21365,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",780,"TTO","Trinidad and Tobago",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",720,FALSE,7,"l",720,FALSE,720,FALSE,0,FALSE,NA,3551.967,3551.967,0,FALSE,TRUE,"22",3.19593591156073e-06
"1241",21366,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",784,"ARE","United Arab Emirates",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",134965,FALSE,7,"l",134965,FALSE,134965,FALSE,0,FALSE,NA,1114783.622,1114783.622,0,FALSE,TRUE,"22",0.000599140564483048
"1242",21367,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",788,"TUN","Tunisia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",17264,FALSE,7,"l",17264,FALSE,17264,FALSE,0,FALSE,NA,299167.564,299167.564,0,FALSE,TRUE,"22",7.6638581336617e-05
"1243",21368,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",792,"TUR","Türkiye",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",615630,FALSE,7,"l",615630,FALSE,615630,FALSE,0,FALSE,NA,7317957.9,7317957.9,0,FALSE,TRUE,"22",0.00273292375858573
"1244",21369,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",795,"TKM","Turkmenistan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",120,FALSE,7,"l",120,FALSE,120,FALSE,0,FALSE,NA,4236.41,4236.41,0,FALSE,TRUE,"22",5.32397030091091e-07
"1245",21370,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",796,"TCA","Turks and Caicos Isds",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",986,FALSE,7,"l",986,FALSE,986,FALSE,0,FALSE,NA,18676.753,18676.753,0,FALSE,TRUE,"22",4.37677148234561e-06
"1246",21371,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",800,"UGA","Uganda",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6615,FALSE,7,"l",6615,FALSE,6615,FALSE,0,FALSE,NA,19843.442,19843.442,0,FALSE,TRUE,"22",2.9365205422e-05
"1247",21372,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",804,"UKR","Ukraine",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2656545,FALSE,7,"l",2656545,FALSE,2656545,FALSE,0,FALSE,NA,7843019.78,7843019.78,0,FALSE,TRUE,"22",0.0117930178523768
"1248",21373,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",807,"MKD","North Macedonia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",34037,FALSE,7,"l",34037,FALSE,34037,FALSE,0,FALSE,NA,107654.348,107654.348,0,FALSE,TRUE,"22",0.000151097810768101
"1249",21374,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",818,"EGY","Egypt",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2413,FALSE,7,"l",2413,FALSE,2413,FALSE,0,FALSE,NA,20013.201,20013.201,0,FALSE,TRUE,"22",1.07115547887742e-05
"1250",21375,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",826,"GBR","United Kingdom",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",17606601,FALSE,7,"l",17606601,FALSE,17606601,FALSE,0,FALSE,NA,71374314.54,71374314.54,0,FALSE,TRUE,"22",0.0781597769126243
"1251",21376,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",834,"TZA","United Rep. of Tanzania",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1531,FALSE,7,"l",1531,FALSE,1531,FALSE,0,FALSE,NA,3693.614,3693.614,0,FALSE,TRUE,"22",6.79615263301387e-06
"1252",21378,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",842,"USA","USA",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",16536892.199,TRUE,-1,"N/A",0,FALSE,16536892.199,TRUE,0,FALSE,NA,87110558.482,87110558.482,6,FALSE,TRUE,"22",0.0734110919404347
"1253",21379,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",854,"BFA","Burkina Faso",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",4964,FALSE,7,"l",4964,FALSE,4964,FALSE,0,FALSE,NA,26125.612,26125.612,0,FALSE,TRUE,"22",2.20360342664893e-05
"1254",21380,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",858,"URY","Uruguay",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",15668,FALSE,7,"l",15668,FALSE,15668,FALSE,0,FALSE,NA,79799.787,79799.787,0,FALSE,TRUE,"22",6.95535679119078e-05
"1255",21381,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",860,"UZB","Uzbekistan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",32425,FALSE,7,"l",32425,FALSE,32425,FALSE,0,FALSE,NA,412994.874,412994.874,0,FALSE,TRUE,"22",0.000143941769639886
"1256",21382,"C","A",20230101,2023,52,2023,276,"DEU","Germany","X","Export",862,"VEN","Venezuela",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",19887,FALSE,7,"l",19887,FALSE,19887,FALSE,0,FALSE,NA,87781.712,87781.712,0,FALSE,TRUE,"22",8.82826854801085e-05
"1257",23593,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",56,"BEL","Belgium",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",75,FALSE,7,"l",75,FALSE,683.7,FALSE,0,FALSE,NA,919.257,919.257,0,FALSE,TRUE,"22",3.03479180923182e-06
"1258",23594,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",156,"CHN","China",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",45,FALSE,7,"l",45,FALSE,64,FALSE,0,FALSE,NA,181.876,181.876,0,FALSE,TRUE,"22",2.83800067820591e-07
"1259",23595,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",204,"BEN","Benin",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",92656,FALSE,7,"l",92656,FALSE,472803.43,FALSE,0,FALSE,NA,649309.893,649309.893,0,FALSE,TRUE,"22",0.00209888355441582
"1260",23596,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",226,"GNQ","Equatorial Guinea",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1895,FALSE,7,"l",1895,FALSE,16243.96,FALSE,0,FALSE,NA,21602.79,21602.79,0,FALSE,TRUE,"22",7.21103876688599e-05
"1261",23597,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",251,"FRA","France",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",55,FALSE,7,"l",55,FALSE,422.41,FALSE,0,FALSE,NA,1876.715,1876.715,0,FALSE,TRUE,"22",1.87486501866648e-06
"1262",23598,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",266,"GAB","Gabon",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",370,FALSE,7,"l",370,FALSE,2339.16,FALSE,0,FALSE,NA,3322.066,3322.066,0,FALSE,TRUE,"22",1.03837619370947e-05
"1263",23599,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",380,"ITA","Italy",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",26,FALSE,7,"l",26,FALSE,351.52,FALSE,0,FALSE,NA,221.256,221.256,0,FALSE,TRUE,"22",1.56016789982084e-06
"1264",23600,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",384,"CIV","Côte d'Ivoire",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1562599,FALSE,7,"l",1562599,FALSE,4793873.49,FALSE,0,FALSE,NA,9484813.006,9484813.006,0,FALSE,TRUE,"22",0.0212811137450231
"1265",23601,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",428,"LVA","Latvia",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2999,FALSE,7,"l",2999,FALSE,56726.7,FALSE,0,FALSE,NA,305415.97,305415.97,0,FALSE,TRUE,"22",0.000251822641032904
"1266",23602,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",562,"NER","Niger",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",24900,FALSE,7,"l",24900,FALSE,40500,FALSE,0,FALSE,NA,24935.535,24935.535,0,FALSE,TRUE,"22",0.000179788563752998
"1267",23603,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",566,"NGA","Nigeria",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",21450,FALSE,7,"l",21450,FALSE,264640.11,FALSE,0,FALSE,NA,873331.817,873331.817,0,FALSE,TRUE,"22",0.00117479839355614
"1268",23604,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",620,"PRT","Portugal",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",80,FALSE,7,"l",80,FALSE,296,FALSE,0,FALSE,NA,986.113,986.113,0,FALSE,TRUE,"22",1.31370176865552e-06
"1269",23605,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",662,"LCA","Saint Lucia",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",100,FALSE,7,"l",100,FALSE,1000,FALSE,0,FALSE,NA,1123.181,1123.181,0,FALSE,TRUE,"22",4.43892072291323e-06
"1270",23606,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",694,"SLE","Sierra Leone",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1250,FALSE,7,"l",1250,FALSE,12649.3,FALSE,0,FALSE,NA,23880.964,23880.964,0,FALSE,TRUE,"22",5.61528598760871e-05
"1271",23607,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",724,"ESP","Spain",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",9780.93,FALSE,7,"l",9780.93,FALSE,26819.74,FALSE,0,FALSE,NA,27434.921,27434.921,0,FALSE,TRUE,"22",0.000119058723055308
"1272",23608,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",768,"TGO","Togo",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",161955.44,FALSE,7,"l",161955.44,FALSE,588717.13,FALSE,0,FALSE,NA,1403503.721,1403503.721,0,FALSE,TRUE,"22",0.0026134512991575
"1273",23609,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",784,"ARE","United Arab Emirates",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1443,FALSE,7,"l",1443,FALSE,15922.6,FALSE,0,FALSE,NA,38950.369,38950.369,0,FALSE,TRUE,"22",7.06837962439447e-05
"1274",23610,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",826,"GBR","United Kingdom",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",541,FALSE,7,"l",541,FALSE,6538.66,FALSE,0,FALSE,NA,4454.654,4454.654,0,FALSE,TRUE,"22",2.90263144916477e-05
"1275",23611,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",842,"USA","USA",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2556,FALSE,7,"l",2556,FALSE,3387.13,FALSE,0,FALSE,NA,26825.85,26825.85,0,FALSE,TRUE,"22",1.50359433397843e-05
"1276",23612,"C","A",20230101,2023,52,2023,288,"GHA","Ghana","X","Export",854,"BFA","Burkina Faso",0,"W00","World","H5","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",532684.5,FALSE,7,"l",532684.5,FALSE,1275626.77,FALSE,0,FALSE,NA,1501434.424,1501434.424,0,FALSE,TRUE,"22",0.00566280218948469
"1277",24085,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",8,"ALB","Albania",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",23617,FALSE,7,"l",23617,FALSE,23552,FALSE,0,FALSE,NA,131303.855,131303.855,0,FALSE,TRUE,"22",0.000104552468814419
"1278",24086,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",31,"AZE","Azerbaijan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",16,FALSE,7,"l",16,FALSE,16,FALSE,0,FALSE,NA,121.102,121.102,0,FALSE,TRUE,"22",7.0716957303019e-08
"1279",24087,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",36,"AUS","Australia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",247515,FALSE,7,"l",247515,FALSE,246570,FALSE,0,FALSE,NA,1353855.358,1353855.358,0,FALSE,TRUE,"22",0.00109458099259375
"1280",24088,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",40,"AUT","Austria",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",415659,FALSE,7,"l",415659,FALSE,440609,FALSE,0,FALSE,NA,1390850.964,1390850.964,0,FALSE,TRUE,"22",0.00195596502762956
"1281",24089,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",44,"BHS","Bahamas",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",23511,FALSE,7,"l",23511,FALSE,23623,FALSE,0,FALSE,NA,255166.419,255166.419,0,FALSE,TRUE,"22",0.000104867654248726
"1282",24090,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",48,"BHR","Bahrain",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",41,FALSE,7,"l",41,FALSE,41,FALSE,0,FALSE,NA,389.257,389.257,0,FALSE,TRUE,"22",1.81697744030921e-07
"1283",24091,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",51,"ARM","Armenia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6,FALSE,7,"l",6,FALSE,6,FALSE,0,FALSE,NA,80.014,80.014,0,FALSE,TRUE,"22",2.63246426118583e-08
"1284",24092,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",52,"BRB","Barbados",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",241,FALSE,7,"l",241,FALSE,241,FALSE,0,FALSE,NA,1898.708,1898.708,0,FALSE,TRUE,"22",1.06954403785414e-06
"1285",24093,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",56,"BEL","Belgium",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",848776,FALSE,7,"l",848776,FALSE,925717,FALSE,0,FALSE,NA,3170463.41,3170463.41,0,FALSE,TRUE,"22",0.00410947172714952
"1286",24094,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",60,"BMU","Bermuda",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1140,FALSE,7,"l",1140,FALSE,1140,FALSE,0,FALSE,NA,10860.262,10860.262,0,FALSE,TRUE,"22",5.06041312858949e-06
"1287",24095,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",70,"BIH","Bosnia Herzegovina",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",3421,FALSE,7,"l",3421,FALSE,3401,FALSE,0,FALSE,NA,61903.71,61903.71,0,FALSE,TRUE,"22",1.50975154802609e-05
"1288",24096,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",76,"BRA","Brazil",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",68311,FALSE,7,"l",68311,FALSE,67869,FALSE,0,FALSE,NA,262713.674,262713.674,0,FALSE,TRUE,"22",0.000301285889831236
"1289",24097,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",100,"BGR","Bulgaria",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",104911,FALSE,7,"l",104911,FALSE,104746,FALSE,0,FALSE,NA,369175.382,369175.382,0,FALSE,TRUE,"22",0.000464991428717829
"1290",24098,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",124,"CAN","Canada",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1551177,FALSE,7,"l",1551177,FALSE,1545934,FALSE,0,FALSE,NA,9427906.56,9427906.56,0,FALSE,TRUE,"22",0.00686275855123028
"1291",24099,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",136,"CYM","Cayman Isds",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",11007,FALSE,7,"l",11007,FALSE,11007,FALSE,0,FALSE,NA,142840.991,142840.991,0,FALSE,TRUE,"22",4.88623100343578e-05
"1292",24100,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",156,"CHN","China",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",90261,FALSE,7,"l",90261,FALSE,90399,FALSE,0,FALSE,NA,591565.306,591565.306,0,FALSE,TRUE,"22",0.000401301774830421
"1293",24101,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",178,"COG","Congo",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",280,FALSE,7,"l",280,FALSE,279,FALSE,0,FALSE,NA,1738.68,1738.68,0,FALSE,TRUE,"22",1.23823483368055e-06
"1294",24102,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",188,"CRI","Costa Rica",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",555,FALSE,7,"l",555,FALSE,549,FALSE,0,FALSE,NA,4853.815,4853.815,0,FALSE,TRUE,"22",2.43682733034189e-06
"1295",24103,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",191,"HRV","Croatia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",15077,FALSE,7,"l",15077,FALSE,13233,FALSE,0,FALSE,NA,33170.077,33170.077,0,FALSE,TRUE,"22",5.87440392846102e-05
"1296",24104,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",192,"CUB","Cuba",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",56,FALSE,7,"l",56,FALSE,55,FALSE,0,FALSE,NA,414.126,414.126,0,FALSE,TRUE,"22",2.43846984598546e-07
"1297",24105,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",196,"CYP","Cyprus",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1797582,FALSE,7,"l",1797582,FALSE,1914348,FALSE,0,FALSE,NA,8621812.153,8621812.153,0,FALSE,TRUE,"22",0.00849823357369321
"1298",24106,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",203,"CZE","Czechia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",148760,FALSE,7,"l",148760,FALSE,143904,FALSE,0,FALSE,NA,380703.868,380703.868,0,FALSE,TRUE,"22",0.000638822854585476
"1299",24107,"C","A",20230101,2023,52,2023,300,"GRC","Greece","X","Export",208,"DNK","Denmark",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",65096,FALSE,7,"l",65096,FALSE,68429,FALSE,0,FALSE,NA,329098.161,329098.161,0,FALSE,TRUE,"22",0.000303771859453941
